update,total_steps,optimized_steps,training_round,stage_training_round,rollout_size,reward_mean,return_mean,advantage_mean,policy_loss,value_loss,entropy,approximate_kl,clip_fraction,explained_variance,entropy_coefficient,coins,crates,self_kills,action_up,action_right,action_down,action_left,action_wait,action_bomb
153,1217939,1217939,3382,382,1024,0.23018554687500042,4.376890182495117,-0.11366800218820572,-0.0006888608913868666,0.19083935022354126,0.35427047684788704,0.002670179721462773,0.013916015625,0.980215436108147,0.05,8,132,0,0.0927734375,0.2138671875,0.1044921875,0.2177734375,0.23828125,0.1328125
154,1218963,1218963,3385,385,1024,0.2607031250000004,5.191526412963867,0.2096838504076004,-0.00225367967505008,0.21985966246575117,0.34114509262144566,-0.0017172733114421135,0.0322265625,0.978358001718123,0.05,8,116,0,0.0966796875,0.2275390625,0.1201171875,0.21484375,0.205078125,0.1357421875
155,1219987,1219987,3388,388,1024,0.2070898437500004,4.102108955383301,0.07767368853092194,-0.002380361140239984,0.754937244579196,0.3536837436258793,0.0037253730442898814,0.019775390625,0.8896879330337739,0.05,10,172,1,0.0947265625,0.216796875,0.1240234375,0.2021484375,0.2275390625,0.134765625
156,1221011,1221011,3391,391,1024,0.2323339843750004,4.342396259307861,-0.02451399154961109,-0.001035257475450635,0.30670509580522776,0.35167873091995716,0.0006809318674640963,0.009521484375,0.9551793676884004,0.05,13,145,0,0.1123046875,0.1943359375,0.1396484375,0.1845703125,0.2373046875,0.1318359375
157,1222035,1222035,3393,393,1024,0.24434570312500042,5.044711112976074,-0.033398400992155075,-0.0029660850414074957,0.3121506478637457,0.3458742555230856,0.0018842330773622962,0.00732421875,0.957262303829646,0.05,6,114,0,0.0888671875,0.2353515625,0.1005859375,0.22265625,0.216796875,0.1357421875
158,1223059,1223059,3396,396,1024,0.24283203125000036,4.650888442993164,0.20673859119415283,0.00025535517488606274,0.5025667119771242,0.3912573251873255,0.002353437050260254,0.013671875,0.9286594181465929,0.05,11,173,0,0.1015625,0.205078125,0.12890625,0.1962890625,0.234375,0.1337890625
159,1224083,1224083,3398,398,1024,0.2257421875000004,4.230661869049072,-0.283114492893219,-0.0017209220095537603,0.16226016636937857,0.3738183956593275,0.0011709249192790594,0.025634765625,0.9775665533411309,0.05,9,145,0,0.09765625,0.22265625,0.1259765625,0.216796875,0.20703125,0.1298828125
160,1224617,1224617,3400,400,534,0.3204307116104874,6.507426738739014,0.11349132657051086,-0.0711186461461087,0.35312727466225624,0.37473757440845173,0.0004569399534375407,0.01083096613486608,0.9779257206968549,0.05,4,62,0,0.11423220973782772,0.20411985018726592,0.13670411985018727,0.20411985018726592,0.20973782771535582,0.13108614232209737
161,1225641,1225641,3402,402,1024,0.22417968750000036,4.690464496612549,-0.17291367053985596,-0.00358303778921254,0.5237233377993107,0.405052637681365,0.0035913618994527496,0.01708984375,0.8988351270300639,0.05,14,172,0,0.1005859375,0.22265625,0.1142578125,0.1962890625,0.2333984375,0.1328125
162,1226665,1226665,3405,405,1024,0.23057617187500037,4.460114002227783,-0.15242531895637512,-0.0012953609693795443,0.3207609113305807,0.36261523328721523,0.0005914387438679114,0.002197265625,0.9629798057595189,0.05,13,173,0,0.11328125,0.189453125,0.1416015625,0.181640625,0.2421875,0.1318359375
163,1227689,1227689,3407,407,1024,0.24141601562500037,4.657745361328125,0.007737400010228157,-0.002439067931845784,0.31798592302948236,0.35574821196496487,0.0017293897490162635,0.01513671875,0.9677205785193012,0.05,14,205,0,0.1123046875,0.193359375,0.154296875,0.1923828125,0.2109375,0.13671875
164,1228713,1228713,3410,410,1024,0.25108398437500046,4.834620952606201,-0.029152147471904755,-0.003526767308358103,0.15792648680508137,0.37997400760650635,0.0030073255475144833,0.02685546875,0.9808576118643308,0.05,12,172,0,0.103515625,0.23046875,0.125,0.201171875,0.2060546875,0.1337890625
165,1229737,1229737,3412,412,1024,0.23311523437500045,4.626192092895508,-0.08211340010166168,-0.0037723408895544708,0.1554134814068675,0.35244534723460674,0.0042097066216228995,0.0322265625,0.9792447516101048,0.05,12,131,0,0.09765625,0.216796875,0.1181640625,0.2158203125,0.216796875,0.134765625
166,1230761,1230761,3415,415,1024,0.2196875000000004,4.087827682495117,0.08941583335399628,-0.001468595874030143,0.24767120648175478,0.3695534933358431,0.001245483023012639,0.005126953125,0.9546797277574888,0.05,11,162,0,0.078125,0.2353515625,0.1005859375,0.2080078125,0.2421875,0.1357421875
167,1231785,1231785,3417,417,1024,0.24712890625000045,4.915361404418945,0.08574608713388443,-0.003524287254549563,0.28122420236468315,0.41138493083417416,0.0033116064623754937,0.037109375,0.9661846632536296,0.05,12,165,0,0.09375,0.2392578125,0.111328125,0.2138671875,0.2138671875,0.1279296875
168,1232809,1232809,3420,420,1024,0.2476171875000004,4.648896217346191,0.03549230471253395,-0.0040158736519515514,0.2534342147409916,0.38799382373690605,0.0027242862597631756,0.01123046875,0.9655381090897568,0.05,15,189,0,0.1162109375,0.220703125,0.1318359375,0.2001953125,0.201171875,0.1298828125
169,1233833,1233833,3422,422,1024,0.24693359375000046,4.970282554626465,-0.21694563329219818,-0.0002762025687843561,0.22118316497653723,0.385195329785347,0.000444692677774583,0.002197265625,0.9749854587870584,0.05,9,106,0,0.0908203125,0.24609375,0.1025390625,0.2353515625,0.193359375,0.1318359375
170,1234469,1234469,3425,425,636,0.21696540880503176,3.9654598236083984,-0.21011970937252045,-0.012529059390847882,1.2405075828234355,0.39827300359805423,0.000419701670731835,0.0016696068147818248,0.7979128403385213,0.05,6,95,1,0.08333333333333333,0.2279874213836478,0.1069182389937107,0.21226415094339623,0.24056603773584906,0.1289308176100629
171,1235493,1235493,3427,427,1024,0.20865234375000036,3.9802794456481934,0.12925197184085846,-0.005244324100203812,0.3692428693175316,0.39353713393211365,0.003985225152064231,0.03271484375,0.9225378503491459,0.05,8,166,0,0.091796875,0.23046875,0.103515625,0.2060546875,0.23828125,0.1298828125
172,1236517,1236517,3430,430,1024,0.23213867187500042,4.6192626953125,0.1256253570318222,-0.0034663129481486976,0.27712455950677395,0.351367823779583,0.0014850368024781346,0.0244140625,0.9595375660634481,0.05,10,142,0,0.1083984375,0.2041015625,0.1396484375,0.19921875,0.216796875,0.1318359375
173,1237541,1237541,3432,432,1024,0.22779296875000035,4.157414436340332,0.22103337943553925,-0.0011624969774857163,0.6069215647876263,0.35218975879251957,-0.0002965406783914659,0.005615234375,0.9163135644879797,0.05,17,200,0,0.1064453125,0.240234375,0.1279296875,0.2021484375,0.193359375,0.1298828125
174,1238565,1238565,3435,435,1024,0.24449218750000043,5.002401351928711,0.013238010928034782,-0.003087159537244588,0.2400535997003317,0.34560376964509487,0.0030838352322462015,0.01953125,0.9686748615983347,0.05,8,119,0,0.08203125,0.240234375,0.1015625,0.2412109375,0.2001953125,0.134765625
175,1239589,1239589,3437,437,1024,0.24263671875000045,4.955681324005127,0.10102249681949615,-0.0024608924286440015,0.18003477063030005,0.34297112189233303,0.002135116414137883,0.019287109375,0.9772149728165429,0.05,12,141,0,0.087890625,0.2470703125,0.109375,0.228515625,0.193359375,0.1337890625
176,1240613,1240613,3440,440,1024,0.22833007812500036,4.515886306762695,0.17839977145195007,-0.004170990316197276,0.21645379904657602,0.39195325411856174,0.0009412443741894094,0.041015625,0.966141569592037,0.05,15,181,0,0.0849609375,0.259765625,0.095703125,0.228515625,0.19921875,0.1318359375
177,1241637,1241637,3442,442,1024,0.2424414062500004,5.108572959899902,-0.0592641681432724,-0.005173361743800342,0.4725536182522774,0.3595729786902666,0.0016830030563141918,0.02490234375,0.9444225958797275,0.05,10,138,0,0.0849609375,0.24609375,0.111328125,0.2392578125,0.1865234375,0.1318359375
178,1242661,1242661,3445,445,1024,0.20630859375000038,4.154575347900391,-0.3060709536075592,-0.0008025630377233028,0.25836494751274586,0.334093252196908,0.0013385078327701194,0.00048828125,0.9567163607514814,0.05,6,118,0,0.08203125,0.2646484375,0.0947265625,0.2412109375,0.181640625,0.1357421875
179,1243685,1243685,3447,447,1024,0.22662109375000042,4.849599838256836,-0.061746418476104736,-0.003429931355640292,0.16959490533918142,0.36570151522755623,0.004302116391045274,0.037109375,0.9645743357132002,0.05,6,63,0,0.0810546875,0.259765625,0.0830078125,0.25,0.1962890625,0.1298828125
180,1244494,1244494,3450,450,809,0.24154511742892498,4.853912830352783,0.2364882230758667,-0.008926933805923909,0.30816711485385895,0.39108861051499844,-0.002441828608425567,0.0574147286824882,0.9538021305157005,0.05,11,126,0,0.09394313967861558,0.2521631644004944,0.11248454882571075,0.23362175525339926,0.17676143386897405,0.13102595797280595
181,1245518,1245518,3452,452,1024,0.2616796875000005,5.701774597167969,-0.08980289846658707,-0.0035625717719085515,0.29757305327802896,0.4072276931256056,0.00520458450409933,0.0263671875,0.9755333019172223,0.05,10,110,0,0.119140625,0.21875,0.1474609375,0.228515625,0.1572265625,0.12890625
182,1246542,1246542,3455,455,1024,0.2029882812500004,4.431661128997803,-0.00804223120212555,-0.005405206349678338,1.0987885817885399,0.44223301485180855,0.0044984002870478434,0.01953125,0.7962629548534751,0.05,10,109,1,0.095703125,0.2568359375,0.0947265625,0.2294921875,0.193359375,0.1298828125
183,1247566,1247566,3458,458,1024,0.22754882812500038,4.9097089767456055,0.18094980716705322,-0.0031421298044733703,0.4179092086851597,0.42003544606268406,-0.0003714632766786963,0.0146484375,0.9337029565819788,0.05,12,150,0,0.1064453125,0.248046875,0.1201171875,0.20703125,0.185546875,0.1328125
184,1248590,1248590,3461,461,1024,0.22315429687500044,4.91184139251709,0.05790264159440994,-0.0028094397275708616,0.266343274153769,0.42966929636895657,0.0020215361182636116,0.015869140625,0.9465220737748934,0.05,9,106,0,0.083984375,0.2431640625,0.0966796875,0.2421875,0.203125,0.130859375
185,1249614,1249614,3463,463,1024,0.21968750000000037,4.624030113220215,0.2824208736419678,-0.0005632248357869685,0.39008654467761517,0.3762764222919941,0.0009864790517895017,0.0146484375,0.9456424287736271,0.05,16,190,0,0.09375,0.232421875,0.1201171875,0.2138671875,0.2080078125,0.1318359375
186,1250638,1250638,3466,466,1024,0.22627929687500037,4.823245525360107,-0.0629335418343544,-0.0036063393345102668,0.3175596836954355,0.3747658561915159,0.0063137162705970695,0.02197265625,0.9536529672292295,0.05,6,146,0,0.0751953125,0.25,0.109375,0.2333984375,0.1982421875,0.1337890625
187,1251662,1251662,3468,468,1024,0.21480468750000037,4.598382949829102,-0.12957975268363953,-0.0024758634390309453,0.357276126742363,0.38133139349520206,0.0016401532193413004,0.010498046875,0.9374682004070348,0.05,12,127,0,0.1083984375,0.2119140625,0.1318359375,0.2255859375,0.1904296875,0.1318359375
188,1252686,1252686,3471,471,1024,0.24634765625000044,5.510655879974365,-0.03189276531338692,-0.004655704600736499,0.32931287586688995,0.39869238808751106,0.00161943887360394,0.01708984375,0.9573311207316566,0.05,6,106,0,0.1201171875,0.224609375,0.130859375,0.220703125,0.171875,0.1318359375
189,1253710,1253710,3473,473,1024,0.19893554687500037,4.184118270874023,-0.2424493134021759,-0.0020120654080528766,0.37202639877796173,0.3654191605746746,0.0012524284138635267,0.021728515625,0.8910917388846571,0.05,8,98,0,0.0791015625,0.2470703125,0.0947265625,0.240234375,0.2060546875,0.1328125
190,1254192,1254192,3475,475,482,0.23149377593361037,4.540080547332764,-0.1284925937652588,0.00016627437435090542,0.3390882443636656,0.39361920207738876,0.0010921984408156504,0.0,0.9281040673502919,0.05,5,72,0,0.07468879668049792,0.26348547717842324,0.1037344398340249,0.23443983402489627,0.1887966804979253,0.13485477178423236
191,1255216,1255216,3477,477,1024,0.2374121093750004,4.8240766525268555,0.019062742590904236,-0.0036641533952206373,0.34457414597272873,0.3876688499003649,0.0025187670416926267,0.020751953125,0.9572161180356429,0.05,11,129,0,0.130859375,0.212890625,0.154296875,0.2021484375,0.173828125,0.1259765625
192,1256240,1256240,3480,480,1024,0.20752929687500038,4.124491214752197,-0.1971055418252945,-0.0020476937061175704,0.17945870477706194,0.3869617972522974,0.0006165735467220657,0.018310546875,0.9696687033244449,0.05,4,106,0,0.076171875,0.2353515625,0.0927734375,0.2353515625,0.2333984375,0.126953125
193,1257264,1257264,3482,482,1024,0.2100195312500004,3.8216805458068848,-0.1346813291311264,-0.005009415443055332,0.18913188390433788,0.356692336499691,0.0011388350667402847,0.04052734375,0.9670974530655048,0.05,9,157,0,0.08984375,0.2294921875,0.1162109375,0.2236328125,0.2099609375,0.130859375
194,1258288,1258288,3485,485,1024,0.2342382812500003,4.252664566040039,0.11629142612218857,-0.0027083258610218763,0.26334783528000116,0.34044461883604527,0.0013501769717549905,0.01171875,0.9513158937394971,0.05,10,161,0,0.08984375,0.228515625,0.1083984375,0.2099609375,0.23046875,0.1328125
195,1259312,1259312,3487,487,1024,0.19410156250000038,4.02313232421875,-0.22691553831100464,-0.003592447843402624,0.3311857869848609,0.3386919032782316,0.0034458273839845788,0.022705078125,0.9101692397067268,0.05,8,90,0,0.07421875,0.25390625,0.078125,0.2333984375,0.2236328125,0.13671875
196,1260336,1260336,3490,490,1024,0.2515234375000004,4.737996578216553,0.04031245782971382,-0.0024641737691126764,0.31907342188060284,0.3763244301080704,0.0035566601291066036,0.0224609375,0.9631420009512255,0.05,11,129,0,0.087890625,0.2333984375,0.1015625,0.2255859375,0.2255859375,0.1259765625
197,1261360,1261360,3492,492,1024,0.2108007812500004,4.448663234710693,0.09908144921064377,-0.0014062048867344856,0.3293523220345378,0.3496803008019924,0.0033888548423419707,0.006591796875,0.9327641295108966,0.05,7,101,0,0.0458984375,0.2587890625,0.0595703125,0.248046875,0.25390625,0.1337890625
198,1262384,1262384,3495,495,1024,0.23633789062500038,4.441082000732422,0.16957515478134155,-0.0035268120118416846,0.44184901006519794,0.3311522975564003,0.003473595545074204,0.021240234375,0.9384712466836753,0.05,13,156,0,0.1162109375,0.19140625,0.1416015625,0.1943359375,0.2236328125,0.1328125
199,1263408,1263408,3497,497,1024,0.22105468750000035,4.316746711730957,0.07926230132579803,-0.0011566820903681219,0.46099740266799927,0.354627825319767,0.00038192498686839826,0.000732421875,0.9369819325722971,0.05,13,156,0,0.107421875,0.2314453125,0.13671875,0.1943359375,0.2001953125,0.1298828125
200,1264217,1264217,3500,500,809,0.24309023485784959,5.030182838439941,-0.09446943551301956,0.027142671577166766,0.5388738624751568,0.4155992679297924,0.0024907201041060034,0.010372999124228954,0.9161425155947575,0.05,14,160,0,0.11495673671199011,0.22991347342398022,0.1508034610630408,0.20024721878862795,0.17676143386897405,0.1273176761433869
201,1265241,1265241,3502,502,1024,0.2419042968750003,4.771556854248047,0.04633781686425209,-0.002135291462764144,0.6257742047309875,0.34991064481437206,0.0008673040720168501,0.00927734375,0.9247760679618109,0.05,17,216,0,0.119140625,0.21484375,0.1572265625,0.19921875,0.1787109375,0.130859375
202,1266265,1266265,3505,505,1024,0.24751953125000042,5.246304512023926,-0.10582578182220459,-0.00276596168987453,0.3291672542691231,0.3570578098297119,0.000721815265933401,0.013427734375,0.9616560330976176,0.05,9,125,0,0.103515625,0.2373046875,0.1279296875,0.2041015625,0.1943359375,0.1328125
203,1267289,1267289,3507,507,1024,0.21290039062500044,4.559290885925293,-0.22219803929328918,-0.003244719933718443,0.14155569300055504,0.2987001799046993,0.00240079166542273,0.015380859375,0.96702926428577,0.05,9,67,0,0.0615234375,0.2607421875,0.06640625,0.248046875,0.2294921875,0.1337890625
204,1268313,1268313,3510,510,1024,0.2105078125000004,4.116252899169922,-0.19140955805778503,-0.0032414611196145415,0.1962184403091669,0.32154610753059387,-0.0020697695945273153,0.014892578125,0.9653098297457802,0.05,7,121,0,0.0615234375,0.25,0.0751953125,0.2294921875,0.2490234375,0.134765625
205,1269337,1269337,3512,512,1024,0.22383789062500042,4.779033184051514,-0.019850794225931168,-0.0028061665943823755,0.23552625626325607,0.3164858017116785,0.001694613440122339,0.008544921875,0.9596114777574872,0.05,7,85,0,0.091796875,0.22265625,0.119140625,0.22265625,0.21484375,0.12890625
206,1270361,1270361,3515,515,1024,0.2369726562500004,4.555815696716309,-0.12418341636657715,-0.00011583958985283971,0.14348429441452026,0.2898094728589058,0.0023124649942474207,0.013427734375,0.9807798861223946,0.05,10,114,0,0.08203125,0.2294921875,0.1044921875,0.2275390625,0.2216796875,0.134765625
207,1271385,1271385,3517,517,1024,0.26475585937500046,5.496033668518066,0.31607162952423096,-0.0016352207749150693,0.6252291910350323,0.35326196625828743,8.403003084822558e-05,0.013427734375,0.9420612020883721,0.05,13,147,0,0.1201171875,0.22265625,0.1357421875,0.205078125,0.1865234375,0.1298828125
208,1272409,1272409,3520,520,1024,0.21373046875000043,4.6110076904296875,0.029099127277731895,-0.0033313242020085454,0.18366065435111523,0.31371710635721684,0.0039393753449985525,0.038818359375,0.9620705275432273,0.05,9,111,0,0.0908203125,0.22265625,0.1171875,0.2275390625,0.2041015625,0.1376953125
209,1273433,1273433,3522,522,1024,0.2224218750000004,4.686507225036621,-0.11257988214492798,-0.002406779589364305,0.30830144602805376,0.3339571785181761,0.003300539516203571,0.013916015625,0.9420395899300016,0.05,6,106,0,0.078125,0.251953125,0.0908203125,0.2265625,0.2236328125,0.12890625
210,1274242,1274242,3525,525,809,0.24772558714462345,4.897897243499756,-0.005221005063503981,-0.008348879142431542,0.19743402767926455,0.3619450069963932,0.0029932446941529633,0.03831816837191582,0.9672159632473046,0.05,8,95,0,0.09888751545117429,0.25092707045735474,0.11742892459826947,0.23362175525339926,0.17181705809641531,0.1273176761433869
211,1275266,1275266,3528,528,1024,0.1865820312500004,4.173680305480957,-0.08198343217372894,4.979816731065512e-05,0.5912556238472462,0.3183076065033674,-0.0002245931318611838,0.0029296875,0.854365666462096,0.05,2,79,1,0.0771484375,0.2314453125,0.0771484375,0.2275390625,0.25390625,0.1328125
212,1276290,1276290,3530,530,1024,0.19234375000000037,4.301458835601807,0.10463237017393112,-0.00260834360960871,0.10033764876425266,0.34136081114411354,0.0020727066839754116,0.012451171875,0.9712243630450398,0.05,3,66,0,0.0576171875,0.267578125,0.0576171875,0.240234375,0.2421875,0.134765625
213,1277314,1277314,3533,533,1024,0.23560546875000035,4.663887023925781,0.2083924114704132,-0.001411575882229954,0.4249743688851595,0.3257599715143442,0.000820430363091873,0.010009765625,0.9239412901654368,0.05,12,141,0,0.0908203125,0.2431640625,0.1123046875,0.2255859375,0.1962890625,0.1318359375
214,1278338,1278338,3535,535,1024,0.23506835937500037,4.648425102233887,0.03774501010775566,-0.0034296554513275623,0.30187864135950804,0.3769054040312767,0.0036357438293634914,0.021728515625,0.9531484495641679,0.05,15,162,0,0.111328125,0.22265625,0.1298828125,0.1953125,0.22265625,0.1181640625
215,1279362,1279362,3538,538,1024,0.22481445312500042,5.05245304107666,0.10688914358615875,-0.003083862771745771,0.3254153151065111,0.35419674403965473,0.0011219610823900439,0.0068359375,0.9165345088996713,0.05,9,122,0,0.1005859375,0.255859375,0.115234375,0.23046875,0.1640625,0.1337890625
216,1280386,1280386,3540,540,1024,0.2151464843750004,4.754861354827881,-0.11819983273744583,-0.004740012576803565,0.33175058010965586,0.41749975271523,0.004532370228844229,0.041259765625,0.9398471833052084,0.05,7,107,0,0.119140625,0.236328125,0.1328125,0.21484375,0.1689453125,0.1279296875
217,1281410,1281410,3543,543,1024,0.2402929687500005,5.518616676330566,0.1505664587020874,-0.0034789505880326033,0.1891081277281046,0.36576440557837486,0.004824291747354437,0.01708984375,0.9722430521685645,0.05,6,100,0,0.1025390625,0.244140625,0.1142578125,0.251953125,0.1640625,0.123046875
218,1282434,1282434,3546,546,1024,0.2150000000000004,4.855556488037109,-0.0722743421792984,-0.0034535902086645365,0.3206622013822198,0.3703547455370426,0.003927731620933628,0.052734375,0.9119179260262965,0.05,6,67,0,0.095703125,0.2578125,0.099609375,0.240234375,0.173828125,0.1328125
219,1283458,1283458,3548,548,1024,0.23516601562500034,4.434434413909912,-0.006818439811468124,-0.003145820344798267,0.27291307877749205,0.31392830796539783,0.001812126722143148,0.02294921875,0.9534151982791973,0.05,21,237,0,0.12109375,0.2265625,0.14453125,0.19140625,0.1826171875,0.1337890625
220,1284002,1284002,3550,550,544,0.21729779411764744,4.147978782653809,-0.10390129685401917,-0.02022840757854283,0.2243562676012516,0.3640256424744924,0.002997265924932435,0.0068359375,0.9482342717692794,0.05,7,76,0,0.11580882352941177,0.23345588235294118,0.14154411764705882,0.22058823529411764,0.15808823529411764,0.13051470588235295
221,1285026,1285026,3552,552,1024,0.22710937500000042,5.002807140350342,-0.012000899761915207,-0.0022388229554053396,0.19361981470137835,0.37670474126935005,0.001480206514315796,0.00390625,0.9623371802406301,0.05,5,98,0,0.1083984375,0.26171875,0.1044921875,0.2509765625,0.14453125,0.1298828125
222,1286050,1286050,3555,555,1024,0.24253906250000043,5.445123672485352,0.2545378804206848,-0.0018307087011635303,0.3457868043333292,0.35322620533406734,0.00240149992168881,0.010986328125,0.9514645578411345,0.05,9,104,0,0.1123046875,0.2470703125,0.1337890625,0.240234375,0.13671875,0.1298828125
223,1287074,1287074,3557,557,1024,0.23062500000000036,4.990610122680664,0.11309287697076797,-0.0011913305497728288,0.2809992544353008,0.30805232003331184,-0.0005645278451993363,0.00927734375,0.9562141163138093,0.05,13,139,0,0.1005859375,0.2412109375,0.12109375,0.2353515625,0.1708984375,0.130859375
224,1288098,1288098,3560,560,1024,0.23790039062500037,4.857322692871094,-0.15371054410934448,-0.0034135760506615043,0.3578258026391268,0.34238444827497005,0.004599417612553225,0.018310546875,0.9594830969491321,0.05,14,161,0,0.109375,0.2294921875,0.134765625,0.2109375,0.1845703125,0.130859375
225,1289122,1289122,3562,562,1024,0.20782226562500034,4.5605621337890625,0.12311612069606781,-0.003190165269188583,0.40938990004360676,0.32801859825849533,0.0035462691739667207,0.021240234375,0.9248347791170353,0.05,11,149,0,0.103515625,0.25,0.130859375,0.2138671875,0.169921875,0.1318359375
226,1290146,1290146,3565,565,1024,0.22769531250000047,5.043679714202881,-0.09884761273860931,-0.0036793199833482504,0.20432745199650526,0.3665452357381582,-0.002077931862004334,0.040283203125,0.9559181765882165,0.05,8,100,0,0.09375,0.2509765625,0.1044921875,0.2392578125,0.1796875,0.1318359375
227,1291170,1291170,3567,567,1024,0.22066406250000042,5.143009185791016,0.06607246398925781,-0.003204063279554248,0.23496206663548946,0.30098998732864857,0.0037668999248126056,0.02294921875,0.9497105519957127,0.05,4,102,0,0.09765625,0.248046875,0.1103515625,0.2421875,0.1689453125,0.1328125
228,1292194,1292194,3570,570,1024,0.22867187500000036,4.585512638092041,-0.05652107298374176,-0.0011914911156054586,0.3338743792846799,0.3164317589253187,0.0003092028091487009,0.018798828125,0.9423438002136577,0.05,13,159,0,0.0908203125,0.2421875,0.1181640625,0.2236328125,0.1943359375,0.130859375
229,1293218,1293218,3572,572,1024,0.25933593750000045,5.815289497375488,0.12242121994495392,-0.0035640053683891892,0.3169958032667637,0.3252772483974695,0.0015204373357846634,0.03662109375,0.9664101461817025,0.05,9,135,0,0.103515625,0.25390625,0.1171875,0.236328125,0.158203125,0.130859375
230,1294027,1294027,3575,575,809,0.22782447466007458,5.6199541091918945,0.43064942955970764,-0.01605896686669439,0.3215104313567281,0.34033685736358166,-0.0007643982589797815,0.009211842436343431,0.9403737045824978,0.05,5,95,0,0.08281829419035847,0.2620519159456119,0.10135970333745364,0.24969097651421507,0.16934487021013597,0.13473423980222496
231,1295051,1295051,3577,577,1024,0.21495117187500035,5.054782867431641,0.0052574872970581055,-0.00280644599115476,0.46737063862383366,0.3054309282451868,0.0023294377551792422,0.020263671875,0.9130437337561245,0.05,12,151,0,0.1083984375,0.23046875,0.1201171875,0.2021484375,0.2060546875,0.1328125
232,1296075,1296075,3580,580,1024,0.20235351562500037,4.998378753662109,-0.22673538327217102,-0.001263415499124676,0.33819731418043375,0.33947342075407505,0.0005699071443814319,0.010009765625,0.9218784675780828,0.05,6,86,0,0.083984375,0.2451171875,0.1015625,0.234375,0.2060546875,0.12890625
233,1297099,1297099,3582,582,1024,0.23560546875000038,5.290001392364502,-0.19025775790214539,-0.0026889904984273016,0.25768592581152916,0.3604835011065006,0.004498017415244249,0.03369140625,0.9676044288286737,0.05,14,175,0,0.1103515625,0.25390625,0.134765625,0.2177734375,0.154296875,0.12890625
234,1298123,1298123,3585,585,1024,0.2066503906250004,5.024538993835449,0.2757030427455902,-0.0030610962130595,0.4368015080690384,0.35481908172369003,0.0005962313643976813,0.033203125,0.929550688653786,0.05,10,134,0,0.0888671875,0.2490234375,0.1005859375,0.234375,0.1953125,0.1318359375
235,1299147,1299147,3587,587,1024,0.22486328125000038,5.75388240814209,0.15488092601299286,-0.002645004802616313,0.6044847350567579,0.37812851183116436,0.0016485065752931405,0.01513671875,0.910903149881897,0.05,9,115,0,0.1044921875,0.2509765625,0.1181640625,0.234375,0.16015625,0.1318359375
236,1300171,1300171,3590,590,1024,0.22012695312500036,5.051759719848633,-0.2357388734817505,-0.002869249612558633,0.40611114725470543,0.3267248794436455,0.004768544320540968,0.03173828125,0.9333881021081918,0.05,7,131,0,0.1240234375,0.232421875,0.1337890625,0.2099609375,0.1708984375,0.12890625
237,1301195,1301195,3592,592,1024,0.23536132812500046,5.9813995361328125,0.08566352725028992,-0.001301704440265894,0.6203645002096891,0.3946170900017023,0.002725272825045977,0.021728515625,0.9035650173917212,0.05,4,86,0,0.09765625,0.2568359375,0.09765625,0.275390625,0.1376953125,0.134765625
238,1302219,1302219,3595,595,1024,0.1798437500000003,4.354316711425781,-0.20435592532157898,-0.003440986620262265,0.27410571463406086,0.35075136460363865,0.004777296178872348,0.0341796875,0.9472062812150023,0.05,4,109,0,0.0927734375,0.2373046875,0.0927734375,0.2265625,0.21875,0.1318359375
239,1303243,1303243,3597,597,1024,0.24507812500000042,5.471587657928467,-0.12247103452682495,-0.00647305155871436,0.43662738613784313,0.45441729947924614,0.004926134146444383,0.04638671875,0.9577285816216047,0.05,10,148,0,0.146484375,0.1767578125,0.1708984375,0.15234375,0.232421875,0.12109375
240,1304052,1304052,3600,600,809,0.2176885043263292,5.259078025817871,-0.22465890645980835,0.010564447031356394,0.7104144431650639,0.42361545749008656,0.003029196090210462,0.02074599824845791,0.8743139225551098,0.05,8,101,0,0.13720642768850433,0.20024721878862795,0.15327564894932014,0.22126081582200247,0.16440049443757726,0.12360939431396786
241,1305076,1305076,3602,602,1024,0.19434570312500038,4.933318138122559,0.05485466867685318,-0.0018152674892917275,0.3296891301870346,0.30734833516180515,0.0032361268476961413,0.021484375,0.9484798244466858,0.05,6,125,0,0.0888671875,0.2353515625,0.1162109375,0.2236328125,0.201171875,0.134765625
242,1306100,1306100,3605,605,1024,0.2726660156250004,6.302203178405762,-0.08707331120967865,-0.0034253692138008773,0.3396309521049261,0.36057301610708237,0.00401293868162611,0.011962890625,0.9608230293877961,0.05,10,99,0,0.1318359375,0.224609375,0.146484375,0.2314453125,0.1357421875,0.1298828125
243,1307124,1307124,3607,607,1024,0.20821289062500029,4.407395362854004,-0.304790198802948,-0.0035910672741010785,0.653815507888794,0.392386332154274,0.0026888087231782265,0.0166015625,0.9260431587515061,0.05,18,261,0,0.1142578125,0.2177734375,0.15234375,0.1796875,0.205078125,0.130859375
244,1308148,1308148,3610,610,1024,0.2225683593750004,4.982734680175781,-0.11005466431379318,-0.001974220562260598,0.5554021783173084,0.40889844857156277,0.002460273237375077,0.014404296875,0.9073200064791749,0.05,12,136,1,0.119140625,0.2392578125,0.126953125,0.2080078125,0.171875,0.134765625
245,1309172,1309172,3613,613,1024,0.2841406250000004,6.2191267013549805,0.29061809182167053,-0.0015284494729712605,0.744382917881012,0.3918401636183262,0.0008183073550753761,0.013671875,0.9485143649671244,0.05,13,137,0,0.1259765625,0.197265625,0.138671875,0.208984375,0.1953125,0.1337890625
