update,total_steps,optimized_steps,training_round,stage_training_round,rollout_size,reward_mean,return_mean,advantage_mean,policy_loss,value_loss,entropy,approximate_kl,clip_fraction,explained_variance,entropy_coefficient,coins,crates,kills,self_kills,deaths,action_up,action_right,action_down,action_left,action_wait,action_bomb
574,3084221,3084221,8747,1747,1024,0.4810644531250006,15.3910551071167,0.5530153512954712,-0.0024809588794596493,3.7849024534225464,0.38883874751627445,0.0038605665940849576,0.02734375,0.9106217625355383,0.05,13,126,0,0,0,0.2314453125,0.2109375,0.232421875,0.203125,0.01171875,0.1103515625
575,3085090,3085090,8750,1750,869,0.29972382048331464,11.365865707397461,-0.1852780282497406,0.0027633627760224044,4.461929604411125,0.19061370193958282,0.0022970479094510665,0.01995668315794319,0.8449800652307516,0.05,12,109,0,0,0,0.18411967779056387,0.2289988492520138,0.19332566168009205,0.238204833141542,0.02186421173762946,0.1334867663981588
576,3086114,3086114,8755,1755,1024,0.3687597656250005,13.090263366699219,-0.2350369691848755,-0.0009560689213685691,10.67992240190506,0.3301887307316065,-0.000834706148452824,0.011474609375,0.7820796759574088,0.05,22,203,0,4,4,0.2138671875,0.2373046875,0.2080078125,0.2080078125,0.0205078125,0.1123046875
577,3087138,3087138,8759,1759,1024,0.3822363281250005,12.781932830810547,-0.4227283000946045,-0.002377119497396052,5.973688066005707,0.36854233779013157,0.0002325134446437005,0.009765625,0.86580227118261,0.05,13,136,1,2,2,0.2216796875,0.22265625,0.2138671875,0.2060546875,0.0244140625,0.111328125
578,3088162,3088162,8761,1761,1024,0.4271582031250005,14.821199417114258,1.507737159729004,0.0007746914052404463,4.913385093212128,0.33855071291327477,0.0014340528468892444,0.019775390625,0.918331639946856,0.05,15,130,0,0,0,0.1943359375,0.24609375,0.189453125,0.234375,0.0185546875,0.1171875
579,3089186,3089186,8764,1764,1024,0.46373046875000057,16.672473907470703,0.6322472095489502,0.004219918744638562,8.56570965051651,0.35681959241628647,0.010229958923446247,0.047607421875,0.8084783934745842,0.05,18,154,0,2,2,0.177734375,0.24609375,0.1845703125,0.251953125,0.017578125,0.1220703125
580,3090210,3090210,8767,1767,1024,0.4036718750000007,15.515399932861328,-0.11002197861671448,-0.0024032435030676425,4.886274456977844,0.29914548248052597,0.0011440376274549635,0.01416015625,0.8395666209436251,0.05,7,113,1,0,0,0.19921875,0.2373046875,0.2021484375,0.220703125,0.0087890625,0.1318359375
581,3091234,3091234,8771,1771,1024,0.39092773437500056,13.963007926940918,-0.806665301322937,0.0006472781533375382,8.216157227754593,0.32880051620304585,-1.6114244317577686e-05,0.015869140625,0.806964874686972,0.05,21,186,0,2,3,0.2001953125,0.2353515625,0.2109375,0.212890625,0.01953125,0.12109375
582,3092258,3092258,8773,1773,1024,0.5266699218750005,16.25107192993164,-0.252937912940979,-0.0032001049257814884,3.7267903685569763,0.4300536774098873,0.0018879754134104587,0.0107421875,0.9175812966330918,0.05,14,152,0,1,1,0.2216796875,0.2158203125,0.2333984375,0.1865234375,0.025390625,0.1171875
583,3092725,3092725,8775,1775,467,0.40027837259100707,14.528124809265137,0.7783827185630798,-0.005215380049776286,4.551594495773315,0.2357256170362234,0.0024489573479513638,0.0010806983336806297,0.8525098194665746,0.05,3,36,1,0,0,0.17987152034261242,0.26124197002141325,0.1948608137044968,0.23126338329764454,0.0021413276231263384,0.13062098501070663
584,3093749,3093749,8777,1777,1024,0.42906250000000057,15.10339069366455,-0.02182045206427574,-0.0028221557149663568,3.985768496990204,0.3211492672562599,0.0010073063258460024,0.00537109375,0.8780494235769676,0.05,15,152,2,0,0,0.2080078125,0.2314453125,0.2041015625,0.216796875,0.0146484375,0.125
585,3094773,3094773,8780,1780,1024,0.41211914062500055,14.690581321716309,0.11184045672416687,-0.0010955226607620716,2.6443095952272415,0.32365378737449646,-0.00012226080980326515,0.006591796875,0.9169429549494084,0.05,10,121,0,0,0,0.1796875,0.251953125,0.1962890625,0.2392578125,0.009765625,0.123046875
586,3095797,3095797,8784,1784,1024,0.45279296875000064,15.278518676757812,-0.28450825810432434,0.0012852568179368973,6.336420029401779,0.35186170041561127,0.0005952156893727079,0.00732421875,0.7793781976486147,0.05,14,133,1,2,2,0.2099609375,0.2109375,0.22265625,0.2041015625,0.0263671875,0.1259765625
587,3096821,3096821,8786,1786,1024,0.5062597656250006,15.983893394470215,0.04916653037071228,-0.004112918803002685,2.926987960934639,0.3769302722066641,0.002469817066412361,0.03759765625,0.8987169205031549,0.05,11,135,0,0,0,0.1904296875,0.2353515625,0.2001953125,0.2373046875,0.01171875,0.125
588,3097845,3097845,8789,1789,1024,0.5200781250000005,15.412996292114258,-0.38211122155189514,-0.0009604119695723057,3.8996404856443405,0.3511647116392851,0.001016300413539284,0.015625,0.9253669095600213,0.05,12,119,2,0,0,0.2060546875,0.22265625,0.201171875,0.22265625,0.021484375,0.1259765625
589,3098869,3098869,8791,1791,1024,0.43409179687500055,14.709344863891602,0.1396506428718567,-0.002919428050518036,3.7813238948583603,0.35010385140776634,0.0007047193139442243,0.023193359375,0.8935511239379197,0.05,13,127,1,0,0,0.1962890625,0.22265625,0.2236328125,0.2197265625,0.017578125,0.1201171875
590,3099893,3099893,8794,1794,1024,0.5330664062500005,15.916532516479492,-0.26287156343460083,-0.0031203642720356584,5.0454864501953125,0.3683401308953762,0.004108189728867728,0.031005859375,0.9136609365439107,0.05,12,132,0,0,0,0.1953125,0.240234375,0.17578125,0.23046875,0.0283203125,0.1298828125
591,3100917,3100917,8796,1796,1024,0.3539160156250006,14.098639488220215,0.4453573226928711,-0.0028613886097446084,2.12647844851017,0.31202151998877525,0.0031652172292524483,0.018798828125,0.8613517603590068,0.05,6,47,1,0,0,0.2451171875,0.1796875,0.2451171875,0.1826171875,0.01953125,0.1279296875
592,3101941,3101941,8799,1799,1024,0.45787109375000057,14.936145782470703,-0.3558395206928253,-0.0022545328247360885,3.3767166435718536,0.37260831519961357,0.0030774203241890064,0.03759765625,0.9117415810396503,0.05,15,166,1,1,1,0.22265625,0.189453125,0.2353515625,0.2021484375,0.0263671875,0.1240234375
593,3102021,3102021,8800,1800,80,0.7150000000000006,17.626220703125,-2.0234580039978027,-0.0009212091332302386,5.834291934967041,0.6027433276176453,0.0008366448280867633,0.0,0.8980171009566581,0.05,0,2,0,0,0,0.3625,0.1125,0.275,0.1,0.0625,0.0875
594,3103045,3103045,8802,1802,1024,0.4983496093750006,16.10730743408203,0.4008556008338928,-0.0016913940198719501,4.306557849049568,0.44207110442221165,0.000438672646851046,0.015380859375,0.9028848420994496,0.05,17,155,0,1,1,0.20703125,0.2314453125,0.2041015625,0.2080078125,0.0302734375,0.119140625
595,3104069,3104069,8806,1806,1024,0.33848632812500057,12.098671913146973,-0.40655016899108887,-0.0010217087983619422,6.056598007678986,0.21348351053893566,0.001597454838702106,0.008544921875,0.8408494763558506,0.05,10,95,0,2,2,0.189453125,0.2265625,0.205078125,0.2236328125,0.01953125,0.1357421875
596,3105093,3105093,8809,1809,1024,0.2574804687500003,8.2392578125,-1.488090991973877,0.0013077007606625557,9.00636500120163,0.2215059446170926,0.0031641258919989923,0.0107421875,0.8245363116513765,0.05,11,148,0,1,1,0.1962890625,0.212890625,0.2421875,0.19140625,0.0263671875,0.130859375
597,3106117,3106117,8813,1813,1024,0.3267187500000005,11.674529075622559,0.8850840926170349,-0.0008171630324795842,9.023342698812485,0.3149935230612755,-0.00021049458973720903,0.00390625,0.8127349692171777,0.05,10,164,0,3,3,0.23828125,0.1865234375,0.240234375,0.1943359375,0.0205078125,0.1201171875
598,3107141,3107141,8817,1817,1024,0.45372070312500057,16.284852981567383,1.7858541011810303,0.006246708915568888,9.114814162254333,0.3968581538647413,0.002829392469720915,0.0537109375,0.8012785087697955,0.05,12,116,0,2,2,0.21484375,0.1962890625,0.2392578125,0.2119140625,0.0185546875,0.119140625
599,3108165,3108165,8820,1820,1024,0.4557226562500004,15.203340530395508,-0.05086241662502289,-0.003940507478546351,6.172925978899002,0.33999150805175304,0.002352984534809366,0.0244140625,0.8581929981709489,0.05,12,111,1,1,1,0.212890625,0.2216796875,0.201171875,0.212890625,0.0224609375,0.12890625
600,3109189,3109189,8824,1824,1024,0.5391210937500004,16.74506950378418,-0.444421648979187,0.0005351100116968155,8.046609491109848,0.4262934532016516,0.008507733639817161,0.0546875,0.8382213962513367,0.05,17,181,0,3,4,0.240234375,0.189453125,0.2421875,0.1923828125,0.0205078125,0.115234375
601,3109574,3109574,8825,1825,385,0.6500000000000006,18.728487014770508,0.534736692905426,-0.013223111047409475,2.6510177552700043,0.4446633607149124,0.0001982515605050139,0.01070433622226119,0.9286709705346176,0.05,5,44,0,0,0,0.2025974025974026,0.22077922077922077,0.22597402597402597,0.1974025974025974,0.03896103896103896,0.11428571428571428
602,3110598,3110598,8827,1827,1024,0.43018554687500055,15.22941780090332,0.44195878505706787,-0.001940949252457358,5.8863236010074615,0.36709163151681423,0.005039025891164783,0.05419921875,0.8652609205457853,0.05,7,136,1,1,1,0.2138671875,0.2294921875,0.2021484375,0.21484375,0.021484375,0.1181640625
603,3111622,3111622,8830,1830,1024,0.6164648437500004,17.859516143798828,-0.1979183703660965,-0.00523128843633458,3.0770921260118484,0.4454285092651844,0.0038543111541002872,0.05615234375,0.925889279309042,0.05,13,137,0,0,0,0.2236328125,0.20703125,0.21484375,0.2138671875,0.0224609375,0.1181640625
604,3112646,3112646,8832,1832,1024,0.5522070312500005,18.06822967529297,0.37294986844062805,-0.0007083624368533492,3.4232307374477386,0.44244726933538914,0.003244194176659221,0.015869140625,0.8887547110974416,0.05,11,101,0,0,0,0.1962890625,0.2412109375,0.2041015625,0.2197265625,0.01953125,0.119140625
605,3113670,3113670,8836,1836,1024,0.5184179687500005,16.023998260498047,-0.711391031742096,-0.006687043700367212,4.522218018770218,0.4186207577586174,0.0036384459817782044,0.0634765625,0.9160413497818521,0.05,16,148,0,2,2,0.2138671875,0.2119140625,0.1982421875,0.2333984375,0.02734375,0.115234375
606,3114694,3114694,8839,1839,1024,0.4451757812500005,14.901928901672363,-0.1722113937139511,-0.0019717018585652113,4.01846869289875,0.4509650953114033,0.004972609607648337,0.035400390625,0.9099731130410664,0.05,14,155,0,1,1,0.2294921875,0.2197265625,0.2109375,0.203125,0.0263671875,0.1103515625
607,3115718,3115718,8842,1842,1024,0.5212011718750005,15.755059242248535,-0.08668392896652222,-0.0017520887777209282,6.56730580329895,0.3604448679834604,-0.0027095841228401696,0.005615234375,0.887951079284318,0.05,14,161,0,1,1,0.185546875,0.2548828125,0.1689453125,0.2490234375,0.015625,0.1259765625
608,3116742,3116742,8845,1845,1024,0.47388671875000055,16.878944396972656,0.4112025499343872,-0.0027857263339683414,5.991671711206436,0.34411646984517574,0.0006576470243544463,0.012451171875,0.8569689372672092,0.05,15,120,1,2,2,0.1962890625,0.2421875,0.177734375,0.2412109375,0.015625,0.126953125
609,3117766,3117766,8848,1848,1024,0.4449804687500005,14.718416213989258,-0.26868802309036255,-0.0007740010041743517,3.4733711928129196,0.3166511543095112,0.0018198083653260255,0.0302734375,0.8934275366919805,0.05,9,133,2,0,0,0.2216796875,0.205078125,0.19921875,0.22265625,0.0244140625,0.126953125
610,3118373,3118373,8850,1850,607,0.3603459637561784,12.608346939086914,-0.3839769661426544,-0.000904856831766665,6.0660444895426435,0.29056134447455406,0.00013504026598335864,0.016104715100179117,0.8519887992215912,0.05,10,95,0,1,1,0.20593080724876442,0.24546952224052718,0.19934102141680396,0.20593080724876442,0.019769357495881382,0.12355848434925865
611,3119397,3119397,8853,1853,1024,0.34620117187500055,13.070981979370117,0.07448296248912811,-0.004078354453667998,4.521262511610985,0.31318091228604317,0.004979732866559061,0.0283203125,0.8663065384079186,0.05,9,163,0,2,2,0.2001953125,0.21875,0.232421875,0.205078125,0.0205078125,0.123046875
612,3120421,3120421,8856,1856,1024,0.5386328125000006,16.98741340637207,0.6062779426574707,0.00019033916760236025,4.736634597182274,0.40213925763964653,0.0024876000734366244,0.0087890625,0.884968197533995,0.05,17,171,0,1,1,0.185546875,0.251953125,0.173828125,0.251953125,0.0146484375,0.1220703125
613,3121445,3121445,8858,1858,1024,0.43882812500000057,15.824058532714844,0.08647093176841736,-0.0022985996038187295,3.6319343745708466,0.37019846215844154,0.0030305578948173206,0.019287109375,0.8875321838876361,0.05,7,78,1,1,1,0.1982421875,0.2451171875,0.1923828125,0.23046875,0.0078125,0.1259765625
614,3122469,3122469,8863,1863,1024,0.32056640625000044,12.378913879394531,-0.6537050604820251,-0.0015831643249839544,7.149136900901794,0.2807355262339115,0.002623706388476421,0.017578125,0.8030825575056537,0.05,18,164,1,3,3,0.2041015625,0.2353515625,0.220703125,0.1904296875,0.0244140625,0.125
615,3123493,3123493,8865,1865,1024,0.47623046875000064,16.194908142089844,0.16723303496837616,-0.0027339725056663156,3.78375144302845,0.4231418948620558,0.0027250222046859562,0.0244140625,0.8758917160066956,0.05,6,93,1,1,1,0.2392578125,0.2001953125,0.240234375,0.1904296875,0.0146484375,0.115234375
616,3124517,3124517,8870,1870,1024,0.3856054687500006,13.826139450073242,-0.19357511401176453,-0.0006192952860146761,7.504662096500397,0.274752140045166,0.0010541091778577538,0.009033203125,0.7994846053228892,0.05,18,166,1,3,3,0.193359375,0.2548828125,0.1904296875,0.2216796875,0.0185546875,0.12109375
617,3125541,3125541,8872,1872,1024,0.4622656250000007,16.594711303710938,1.0211507081985474,-0.0038443708908744156,4.319172233343124,0.3690055198967457,-0.0006280816851358395,0.033935546875,0.8667127345534821,0.05,7,73,1,0,0,0.2001953125,0.2333984375,0.2158203125,0.2294921875,0.009765625,0.111328125
618,3126386,3126386,8875,1875,845,0.38177514792899464,14.3087158203125,-0.35417190194129944,0.009083822835236788,7.127563893795013,0.2786163194105029,0.0018556313161752769,0.019921240804251283,0.8112111168446925,0.05,4,81,0,1,1,0.22011834319526627,0.19644970414201182,0.2272189349112426,0.20828402366863905,0.01301775147928994,0.1349112426035503
619,3127410,3127410,8878,1878,1024,0.5070410156250006,16.640657424926758,0.023072700947523117,-0.0037129796110093594,5.420419827103615,0.42528873682022095,0.0045205343994894065,0.017578125,0.8839682989976225,0.05,17,144,0,2,2,0.2158203125,0.21875,0.2109375,0.2158203125,0.0263671875,0.1123046875
620,3128434,3128434,8881,1881,1024,0.5454199218750005,17.01392364501953,0.10563714057207108,-0.0008146765758283436,6.014159023761749,0.4110813904553652,0.002534920731704915,0.03271484375,0.8716478801453869,0.05,17,190,0,2,2,0.2451171875,0.2021484375,0.234375,0.1826171875,0.017578125,0.1181640625
621,3129458,3129458,8884,1884,1024,0.3426855468750005,13.601945877075195,0.2888045907020569,-0.0015102340839803219,5.964433923363686,0.2479453030973673,0.003307248041892308,0.013916015625,0.7886233444475166,0.05,14,143,1,1,1,0.21484375,0.2177734375,0.2197265625,0.205078125,0.009765625,0.1328125
622,3130482,3130482,8888,1888,1024,0.5478613281250005,16.984346389770508,0.04724174737930298,-0.004160482058068737,6.532770603895187,0.3915190827101469,0.003179319392074831,0.025390625,0.83337928533692,0.05,18,169,0,2,2,0.2275390625,0.2392578125,0.1826171875,0.2138671875,0.021484375,0.115234375
623,3131506,3131506,8891,1891,1024,0.5262304687500005,17.045644760131836,-0.1739562749862671,-0.005017613002564758,4.360840559005737,0.40248654782772064,0.0037457632458881562,0.01513671875,0.872591179942953,0.05,8,117,0,1,1,0.2236328125,0.2099609375,0.22265625,0.2080078125,0.01171875,0.1240234375
624,3132530,3132530,8894,1894,1024,0.40879882812500057,14.482460975646973,-0.15695007145404816,-9.56003786996007e-05,4.766316339373589,0.3007096145302057,0.0007115933094610227,0.01318359375,0.8736794184083552,0.05,15,163,0,1,1,0.20703125,0.234375,0.2021484375,0.224609375,0.009765625,0.1220703125
625,3133554,3133554,8897,1897,1024,0.5331640625000005,16.52825164794922,-0.04525933414697647,-0.0030768504948355258,4.7441986203193665,0.3940078914165497,-0.001463600288843736,0.026123046875,0.8855701635084352,0.05,14,127,0,1,1,0.2041015625,0.21875,0.205078125,0.2421875,0.0126953125,0.1171875
626,3134088,3134088,8900,1900,534,0.33016853932584317,11.755355834960938,-0.8084200024604797,-0.008226542190338174,7.428542951742808,0.3490997677048047,-0.0009963729389710352,0.0048828125,0.865854216241889,0.05,4,106,0,2,3,0.2247191011235955,0.20037453183520598,0.24719101123595505,0.18164794007490637,0.028089887640449437,0.11797752808988764
627,3135112,3135112,8902,1902,1024,0.4245214843750005,15.365448951721191,0.9156062602996826,-0.00299420248484239,4.112595811486244,0.33276937529444695,0.005261457290544058,0.031494140625,0.9086728656652869,0.05,15,121,0,0,0,0.2158203125,0.2197265625,0.2255859375,0.2021484375,0.015625,0.12109375
628,3136136,3136136,8906,1906,1024,0.5342871093750006,16.67029571533203,0.11577270925045013,-0.003297574818134308,5.680151611566544,0.4005104135721922,0.001545539271319285,0.03515625,0.8918711102314462,0.05,15,156,1,2,2,0.19921875,0.244140625,0.1962890625,0.2255859375,0.017578125,0.1171875
629,3137160,3137160,8909,1909,1024,0.3781347656250006,14.217863082885742,0.2305239737033844,-0.0045839070226065814,5.8862713277339935,0.29089420288801193,0.003003785019245697,0.018310546875,0.8251140109635209,0.05,17,155,1,1,2,0.2060546875,0.2255859375,0.205078125,0.2138671875,0.0224609375,0.126953125
630,3138184,3138184,8913,1913,1024,0.35948242187500046,13.396484375,-0.6130593419075012,0.001167760172393173,5.6284677386283875,0.2612780584022403,0.0006187076924106805,0.025390625,0.8486519105260665,0.05,15,146,2,2,2,0.20703125,0.228515625,0.2109375,0.2080078125,0.015625,0.1298828125
631,3139208,3139208,8916,1916,1024,0.4381933593750006,14.924537658691406,0.02684677392244339,-0.0013667262974195182,3.6605208069086075,0.284796055406332,0.00230504596765968,0.02490234375,0.9033971718373243,0.05,9,113,0,0,0,0.2138671875,0.2060546875,0.2197265625,0.21484375,0.0185546875,0.126953125
632,3140232,3140232,8918,1918,1024,0.27911132812500045,11.894824981689453,-0.03800883889198303,-0.0028361481381580234,4.271524980664253,0.19646398164331913,0.0019746810758078936,0.01513671875,0.8621753290736466,0.05,10,124,0,0,0,0.1943359375,0.2568359375,0.185546875,0.220703125,0.009765625,0.1328125
633,3141256,3141256,8923,1923,1024,0.3210546875000005,11.762386322021484,-0.16851292550563812,-0.0016449863323941827,8.470032423734665,0.24377071671187878,0.0020125681103309034,0.0068359375,0.809300670374873,0.05,16,224,1,2,3,0.2099609375,0.203125,0.2236328125,0.20703125,0.0234375,0.1328125
634,3141739,3141739,8925,1925,483,0.3639130434782614,13.514242172241211,1.0939185619354248,-0.003159599844366312,10.492661833763123,0.23911058343946934,2.6563903134046996e-05,0.0010389420203864574,0.8127390643839653,0.05,8,90,1,1,1,0.18012422360248448,0.2587991718426501,0.17805383022774326,0.2463768115942029,0.004140786749482402,0.13250517598343686
635,3142763,3142763,8927,1927,1024,0.3390234375000005,14.03707504272461,1.2747838497161865,0.0012953152763657272,6.703691899776459,0.22800177987664938,0.0018944499033750617,0.02490234375,0.8272990034369361,0.05,15,163,1,0,0,0.205078125,0.2392578125,0.197265625,0.212890625,0.013671875,0.1318359375
636,3143787,3143787,8930,1930,1024,0.46373046875000057,16.102550506591797,-0.393988698720932,0.0007508913986384869,6.134946256875992,0.3317098915576935,0.005311664201144595,0.034912109375,0.873763247666697,0.05,11,118,1,1,1,0.2021484375,0.220703125,0.2021484375,0.2431640625,0.0068359375,0.125
637,3144811,3144811,8933,1933,1024,0.5226660156250006,17.958816528320312,0.3753195106983185,-0.0022539140190929174,3.8865504413843155,0.3642942998558283,0.001501151316006144,0.014404296875,0.8794473589184348,0.05,13,142,2,0,0,0.208984375,0.2041015625,0.228515625,0.21875,0.0166015625,0.123046875
638,3145835,3145835,8936,1936,1024,0.4215429687500005,15.748637199401855,-0.5171567797660828,-0.0010600910754874349,5.998857170343399,0.2990845572203398,0.00047974512563087046,0.013671875,0.8661649806003169,0.05,13,165,0,1,1,0.19921875,0.224609375,0.212890625,0.2216796875,0.0107421875,0.130859375
639,3146859,3146859,8939,1939,1024,0.4232519531250005,13.946414947509766,-1.1262538433074951,-0.0005429507873486727,7.8878315687179565,0.2915841732174158,2.1003177607781254e-05,0.0126953125,0.8503849193908503,0.05,15,135,0,1,1,0.197265625,0.25390625,0.1865234375,0.2255859375,0.0078125,0.12890625
640,3147883,3147883,8943,1943,1024,0.45752929687500066,14.79261302947998,-0.3088526427745819,-0.00021479593124240637,5.564417079091072,0.34430699422955513,-0.0006817344365117606,0.021728515625,0.8877106758678721,0.05,16,153,0,2,2,0.212890625,0.2080078125,0.22265625,0.2138671875,0.0205078125,0.1220703125
641,3148907,3148907,8947,1947,1024,0.3989843750000005,13.695578575134277,0.21908634901046753,-0.0018688918789848685,9.285037100315094,0.2797983046621084,-0.0009500998176008579,0.01123046875,0.7938848958679974,0.05,16,135,0,2,2,0.2060546875,0.2314453125,0.2119140625,0.2138671875,0.017578125,0.119140625
642,3149889,3149889,8950,1950,982,0.41825865580448124,16.037982940673828,1.3890866041183472,0.003720324777532369,4.145876824855804,0.3459057379513979,0.008556364933610894,0.07917229435406625,0.8791557923463771,0.05,9,88,0,0,0,0.2158859470468432,0.225050916496945,0.21690427698574338,0.21486761710794297,0.004073319755600814,0.12321792260692464
643,3150913,3150913,8952,1952,1024,0.4046972656250005,15.803714752197266,0.3884317874908447,-0.0010761215817183256,5.323158949613571,0.3444922361522913,0.0005523260406334884,0.01123046875,0.8525735448440268,0.05,14,138,0,1,1,0.1943359375,0.234375,0.1982421875,0.2314453125,0.015625,0.1259765625
644,3151937,3151937,8955,1955,1024,0.4403906250000006,15.853524208068848,-0.43052244186401367,-0.0032732828403823078,5.506336033344269,0.33186494931578636,0.0016509173774466035,0.031005859375,0.8678988660760776,0.05,13,142,0,1,1,0.1728515625,0.25390625,0.1904296875,0.244140625,0.0146484375,0.1240234375
645,3152961,3152961,8958,1958,1024,0.44991210937500065,15.906455993652344,-0.7598647475242615,-0.0045230917748995125,3.8689662367105484,0.3563082795590162,0.004953651045070728,0.024658203125,0.893837763863965,0.05,8,116,0,1,1,0.2080078125,0.2421875,0.1796875,0.2314453125,0.013671875,0.125
646,3153985,3153985,8961,1961,1024,0.4668554687500006,15.153830528259277,0.022682905197143555,-0.0053878274047747254,4.199925824999809,0.3932819068431854,0.004841242669499479,0.029296875,0.8934600369136353,0.05,12,159,1,1,1,0.205078125,0.2158203125,0.2314453125,0.21875,0.01171875,0.1171875
647,3155009,3155009,8964,1964,1024,0.3847265625000005,13.995759963989258,-0.28425881266593933,-0.0029694309923797846,5.272793680429459,0.3337607681751251,0.0015627954453520942,0.03759765625,0.8818448570880599,0.05,10,137,1,1,2,0.205078125,0.240234375,0.193359375,0.224609375,0.0185546875,0.1181640625
648,3156033,3156033,8967,1967,1024,0.3344335937500005,13.201427459716797,1.063239574432373,0.0012870242644567043,5.575322657823563,0.22257734928280115,0.0009639377881427436,0.020751953125,0.8224573290098599,0.05,12,135,2,0,0,0.1904296875,0.232421875,0.201171875,0.23046875,0.0126953125,0.1328125
649,3157057,3157057,8971,1971,1024,0.5310156250000007,17.007965087890625,0.23764443397521973,-0.0036726484540849924,5.507486820220947,0.4371916148811579,-0.000809314607977285,0.046142578125,0.8569632719273399,0.05,9,170,0,2,2,0.234375,0.1904296875,0.2431640625,0.2041015625,0.0126953125,0.115234375
650,3158081,3158081,8974,1974,1024,0.47144531250000055,15.91363525390625,0.03216344118118286,-0.003228955785743892,4.191055789589882,0.3547787256538868,0.004880942866748228,0.031005859375,0.9034724362451496,0.05,17,167,0,1,1,0.1796875,0.251953125,0.1865234375,0.248046875,0.013671875,0.1201171875
651,3158295,3158295,8975,1975,214,0.3453738317757016,14.199382781982422,-0.489994615316391,-0.0008568454428550254,3.2643444538116455,0.19327495992183685,0.000323137915338334,0.0,0.8523975319096775,0.05,2,10,0,0,0,0.17289719626168223,0.24299065420560748,0.17757009345794392,0.27102803738317754,0.0,0.13551401869158877
652,3159319,3159319,8978,1978,1024,0.3412695312500006,14.014914512634277,-0.2643842399120331,-0.0006590289995074272,5.457412868738174,0.29561205208301544,0.0007138900273275794,0.010986328125,0.84686648471948,0.05,14,138,0,1,1,0.1923828125,0.2373046875,0.1962890625,0.234375,0.015625,0.1240234375
653,3160343,3160343,8980,1980,1024,0.4126074218750006,15.254413604736328,0.368147075176239,-0.0033805163693614304,3.8024725764989853,0.2775178076699376,0.0009365393343614414,0.030029296875,0.8569406275343319,0.05,14,102,1,0,0,0.1943359375,0.25390625,0.1904296875,0.228515625,0.0078125,0.125
654,3161367,3161367,8983,1983,1024,0.37300781250000065,12.972940444946289,-1.3569157123565674,-0.0001856572343967855,5.5144496858119965,0.22852417919784784,0.0006736094182997476,0.012451171875,0.8714885060064658,0.05,10,129,1,0,0,0.1708984375,0.2578125,0.1630859375,0.259765625,0.017578125,0.130859375
655,3162391,3162391,8985,1985,1024,0.5582128906250006,17.31258773803711,-0.32991671562194824,-0.0009234725730493665,3.323390543460846,0.45429180189967155,0.0010098656011905405,0.029541015625,0.9076497360423407,0.05,13,115,0,1,1,0.23828125,0.2080078125,0.2275390625,0.19921875,0.0126953125,0.1142578125
656,3163415,3163415,8989,1989,1024,0.5191503906250006,16.237443923950195,-0.22091153264045715,-0.0028983750380575657,6.073990494012833,0.38183506950736046,0.002694544278710964,0.025634765625,0.8513584799322513,0.05,18,201,0,2,2,0.197265625,0.248046875,0.1806640625,0.2294921875,0.0263671875,0.1181640625
657,3164439,3164439,8992,1992,1024,0.49034179687500057,15.523262023925781,0.45143213868141174,-0.0011016143253073096,3.5493346601724625,0.37286307476460934,0.0021035888566984795,0.011474609375,0.9075432589718334,0.05,7,140,0,1,1,0.19140625,0.2412109375,0.21484375,0.2177734375,0.017578125,0.1171875
658,3165463,3165463,8995,1995,1024,0.3934179687500004,13.324296951293945,-0.300226628780365,-0.0029106036527082324,2.8244165629148483,0.253887128084898,-0.00029602729591715615,0.025634765625,0.9292160878430553,0.05,13,162,0,0,1,0.166015625,0.2470703125,0.20703125,0.2373046875,0.013671875,0.12890625
659,3166487,3166487,8997,1997,1024,0.4596777343750007,15.408376693725586,0.40160998702049255,-0.003032221633475274,2.428232192993164,0.3609457742422819,0.006490387614576321,0.055908203125,0.9238560595071875,0.05,6,89,0,0,0,0.1943359375,0.234375,0.1875,0.2490234375,0.0166015625,0.1181640625
660,3167086,3167086,9000,2000,599,0.24801335559265492,11.255290031433105,-0.005217512603849173,0.0069426473540564375,4.829959650834401,0.17409752060969672,0.0036445189422617355,0.009058459041019281,0.713963831668587,0.05,3,52,0,1,1,0.19365609348914858,0.2337228714524207,0.17696160267111852,0.24874791318864775,0.01001669449081803,0.13689482470784642
661,3168110,3168110,9003,2003,1024,0.2738867187500004,11.422127723693848,-0.2128879874944687,-0.0029563449206762016,4.7078054547309875,0.2181390980258584,-0.000264774553670577,0.0166015625,0.8227233894547984,0.05,9,155,0,1,1,0.1962890625,0.2177734375,0.2119140625,0.21875,0.0185546875,0.13671875
662,3169134,3169134,9006,2006,1024,0.3437597656250005,12.823745727539062,0.5786943435668945,-0.001957442262209952,4.952677950263023,0.2584935752674937,0.0019767060666708858,0.02294921875,0.8413816285395453,0.05,15,152,0,1,1,0.19140625,0.228515625,0.2177734375,0.216796875,0.013671875,0.1318359375
663,3170158,3170158,9009,2009,1024,0.3259375000000005,13.477401733398438,0.10483428090810776,-0.0011405254481360316,5.286397069692612,0.24965625163167715,0.0012693328408204252,0.008056640625,0.8289960734677218,0.05,10,114,1,1,1,0.1875,0.2548828125,0.173828125,0.23828125,0.0146484375,0.130859375
