update,total_steps,optimized_steps,training_round,stage_training_round,rollout_size,reward_mean,return_mean,advantage_mean,policy_loss,value_loss,entropy,approximate_kl,clip_fraction,explained_variance,coins,crates,self_kills,action_up,action_right,action_down,action_left,action_wait,action_bomb
94,90979,90979,345,345,1024,0.09292968750000002,-0.10373767465353012,0.09890300035476685,-0.0011222672183066607,0.15157234715297818,0.1947634443640709,-0.00013286636385601014,0.020263671875,0.702310085736646,103,0,0,0.4501953125,0.0439453125,0.4296875,0.064453125,0.01171875,0.0
95,92003,92003,349,349,1024,0.20508789062500005,0.08177580684423447,-0.1194060742855072,-0.0005402803653851151,0.42306847497820854,0.1714820796623826,0.0005050860927440226,0.009765625,0.5350278005857518,216,0,0,0.3671875,0.13671875,0.349609375,0.1328125,0.0107421875,0.0029296875
96,92099,92099,350,350,96,0.2608333333333333,0.24917857348918915,0.14616601169109344,-0.0005187230684290389,0.9156536906957626,0.1618550419807434,-0.002091111634702769,0.0,0.3957577061242017,25,0,0,0.2708333333333333,0.14583333333333334,0.40625,0.17708333333333334,0.0,0.0
97,93123,93123,353,353,1024,0.16719726562500006,0.13201729953289032,0.07473507523536682,-0.0012263873068150133,0.30355902668088675,0.215614621527493,0.0028666178841376677,0.01513671875,0.6001813344459281,179,0,0,0.416015625,0.0849609375,0.4052734375,0.0830078125,0.0107421875,0.0
98,94147,94147,358,358,1024,0.24283203125000008,0.0992819294333458,-0.2448602020740509,9.77527815848589e-06,0.4427402224391699,0.1616028342396021,0.0007227967580547556,0.0068359375,0.4695044419516453,254,0,0,0.359375,0.1318359375,0.3642578125,0.1376953125,0.005859375,0.0009765625
99,95171,95171,361,361,1024,0.13716796875000004,-0.014404058456420898,0.16194406151771545,-0.0022457368904724717,0.22736929543316364,0.1621844246983528,0.0013443945063045248,0.019287109375,0.6037826872081962,148,0,0,0.41796875,0.07421875,0.427734375,0.07421875,0.005859375,0.0
100,96195,96195,364,364,1024,0.09913085937500003,-0.041759949177503586,0.12385043501853943,-0.001930298749357462,0.18537764996290207,0.14129673410207033,0.00665228626166936,0.019287109375,0.6589755394964137,109,0,0,0.44140625,0.052734375,0.4384765625,0.0625,0.0048828125,0.0
101,97219,97219,366,366,1024,0.11705078125000004,-0.07497697323560715,-0.090314120054245,-0.0016625825082883239,0.19830430578440428,0.14057010086253285,8.1620630226098e-05,0.009033203125,0.5225710584356296,128,0,0,0.41796875,0.0703125,0.4150390625,0.08984375,0.005859375,0.0009765625
102,98243,98243,369,369,1024,0.12745117187500005,0.18759961426258087,0.21778544783592224,-0.0009003562154248357,0.2766812052577734,0.10800513159483671,0.0003988511016359553,0.002685546875,0.6047126137011828,138,0,0,0.41796875,0.0595703125,0.4296875,0.087890625,0.0048828125,0.0
103,99267,99267,372,372,1024,0.08370117187500001,-0.06173493713140488,-0.08951205015182495,-0.0022164206602610648,0.1896129548549652,0.09688506135717034,0.0024906907201511785,0.009521484375,0.5293173075330231,93,0,0,0.4609375,0.033203125,0.4482421875,0.056640625,0.0009765625,0.0
104,99967,99967,375,375,700,0.18121428571428574,0.07466956228017807,-0.1283373236656189,-0.0014138429348046582,0.2998218983411789,0.11458760065337022,0.0005356482967423896,0.0018630872946232557,0.4895246443848702,131,0,0,0.4014285714285714,0.07428571428571429,0.4085714285714286,0.11142857142857143,0.004285714285714286,0.0
105,100991,100991,378,378,1024,0.16065429687500005,0.24125978350639343,0.1972312033176422,-0.0008354055462405086,0.3173863282427192,0.12101207347586751,0.002357233395741787,0.00830078125,0.5896427337108391,171,0,0,0.390625,0.0869140625,0.4228515625,0.095703125,0.0009765625,0.0029296875
106,102015,102015,381,381,1024,0.15850585937500003,0.09306997805833817,-0.11661050468683243,-0.0002326351823285222,0.317922824062407,0.11076486110687256,0.0004558113723760471,0.00048828125,0.5581950760879708,169,0,0,0.431640625,0.0869140625,0.3798828125,0.0947265625,0.0048828125,0.001953125
107,103039,103039,387,387,1024,0.24961914062500007,0.36141547560691833,0.051398925483226776,-0.0003415956743992865,0.4474428575485945,0.10755999479442835,0.0010364576010033488,0.000732421875,0.5181641596626947,260,0,0,0.3515625,0.1240234375,0.3671875,0.154296875,0.0029296875,0.0
108,104063,104063,389,389,1024,0.10582031250000004,-0.00962105579674244,-0.041575152426958084,-0.0006005725590512156,0.15081101283431053,0.09437184780836105,0.0005226254143053666,0.001220703125,0.6114134425407685,117,0,0,0.4296875,0.056640625,0.4404296875,0.0654296875,0.0078125,0.0
109,105087,105087,393,393,1024,0.15484375000000006,0.14595219492912292,0.10590577870607376,-0.0012286351411603391,0.25307383202016354,0.0992886247113347,0.004032569006085396,0.017333984375,0.6032784543581864,165,0,0,0.421875,0.0703125,0.412109375,0.091796875,0.00390625,0.0
110,106111,106111,397,397,1024,0.16495117187500005,0.15121503174304962,-0.013313119299709797,-0.0012254383182153106,0.2887415401637554,0.09492667159065604,0.0013382607867242768,0.0087890625,0.5619136933296054,175,0,0,0.4072265625,0.0751953125,0.4169921875,0.0966796875,0.0029296875,0.0009765625
111,106903,106903,400,400,792,0.12251262626262628,0.11014846712350845,0.01754961907863617,0.0009332721238024533,0.19320543808862567,0.10503474483266473,-0.0011024067771359114,0.00048828125,0.6472674342996538,102,0,0,0.4292929292929293,0.0707070707070707,0.4318181818181818,0.06691919191919192,0.0012626262626262627,0.0
112,107927,107927,403,403,1024,0.18326171875000005,0.2341507077217102,-0.028447555378079414,-0.0016923141665756702,0.288332799449563,0.08650228194892406,0.0007277716213138774,0.0068359375,0.6025385833985331,195,0,0,0.3916015625,0.0927734375,0.3935546875,0.1201171875,0.001953125,0.0
113,108951,108951,406,406,1024,0.12105468750000004,0.08406886458396912,-0.05514149367809296,-0.0008592642261646688,0.20041676331311464,0.09899622807279229,0.0008632678509457037,0.003662109375,0.5700082023033637,131,0,0,0.4248046875,0.0771484375,0.4248046875,0.0654296875,0.005859375,0.001953125
114,109975,109975,410,410,1024,0.16163085937500005,0.19042500853538513,0.05767717584967613,-0.00036000122781842947,0.2025017784908414,0.090200190898031,-0.0002039536921074614,0.003662109375,0.6332840210586471,172,0,0,0.400390625,0.076171875,0.40625,0.1123046875,0.0048828125,0.0
115,110999,110999,413,413,1024,0.14429687500000005,0.1759575754404068,-0.015457164496183395,-0.0010730717913247645,0.21168029494583607,0.06142323091626167,0.0012580945767695084,0.00439453125,0.6095478053337385,155,0,0,0.4267578125,0.068359375,0.427734375,0.0771484375,0.0,0.0
116,112023,112023,415,415,1024,0.07496093749999999,0.004759553819894791,0.02785389870405197,-0.001165849855169654,0.12317495187744498,0.04269482451491058,0.000654169314657338,0.0048828125,0.6750449744848714,85,0,0,0.4658203125,0.0361328125,0.453125,0.044921875,0.0,0.0
117,113047,113047,419,419,1024,0.180283203125,0.31293028593063354,0.059609442949295044,-0.000636393902823329,0.280061149969697,0.06984650995582342,0.0008033002413867507,0.003662109375,0.6092044307324586,191,0,0,0.3974609375,0.072265625,0.41796875,0.109375,0.0029296875,0.0
118,114071,114071,423,423,1024,0.16954101562500004,0.20491890609264374,-0.09063887596130371,-0.000922363338759169,0.2784250555559993,0.06578971049748361,-0.0007546747110609431,0.009521484375,0.571856175980608,180,0,0,0.419921875,0.0693359375,0.4072265625,0.1005859375,0.0029296875,0.0
119,114728,114728,425,425,657,0.02805175038051751,-0.11039702594280243,0.024714604020118713,0.0007159064213434855,0.0527873191361626,0.034469305692861475,-6.651789264348433e-05,0.0,0.5068600085393065,23,0,0,0.4931506849315068,0.0182648401826484,0.4733637747336377,0.015220700152207,0.0,0.0
120,115752,115752,427,427,1024,0.09478515625000003,0.04803235083818436,0.009863752871751785,-0.0011192471720278263,0.1557713160291314,0.05513381538912654,0.0010028326869360171,0.004638671875,0.6037880275953609,105,0,0,0.453125,0.046875,0.4443359375,0.052734375,0.001953125,0.0009765625
121,116776,116776,430,430,1024,0.13042968750000003,0.13093650341033936,0.019933262839913368,-0.0007788552320562303,0.16771656926721334,0.06871937518008053,0.0006787199454265647,0.00146484375,0.6442691908536322,141,0,0,0.3994140625,0.0888671875,0.427734375,0.0751953125,0.0078125,0.0009765625
122,117800,117800,434,434,1024,0.15655273437500003,0.1512894183397293,-0.008425230160355568,-0.0016701037529855967,0.28082440700381994,0.09919204842299223,0.0006668342684861273,0.009033203125,0.5670829669130848,167,0,0,0.4033203125,0.0927734375,0.3974609375,0.09765625,0.0087890625,0.0
123,118824,118824,436,436,1024,0.09932617187500004,0.0523369126021862,0.046783871948719025,-0.0004578424268402159,0.2106044702231884,0.07633025106042624,-0.0001354470950900577,0.002685546875,0.5961339168156371,110,0,0,0.4384765625,0.052734375,0.4462890625,0.0615234375,0.0009765625,0.0
124,119848,119848,439,439,1024,0.12798828125000003,0.2454565167427063,0.1576647311449051,-0.0005364175885915756,0.2408330049365759,0.0489793720189482,-8.597917621955276e-05,0.0009765625,0.6722524666461442,138,0,0,0.421875,0.064453125,0.4443359375,0.068359375,0.0,0.0009765625
125,120872,120872,442,442,1024,0.11021484375000003,0.022813836112618446,-0.20534701645374298,-0.0009306974825449288,0.2367369793355465,0.04709555511362851,0.000874087490956299,0.003662109375,0.3247550306412681,120,0,0,0.4345703125,0.0546875,0.4384765625,0.0693359375,0.001953125,0.0009765625
126,121896,121896,445,445,1024,0.14800781250000003,0.21082112193107605,0.08985788375139236,-0.00017193294479511678,0.2861144160851836,0.0634141219779849,-3.096980071859434e-05,0.0009765625,0.5715598604072605,159,0,0,0.4228515625,0.0576171875,0.4169921875,0.0986328125,0.00390625,0.0
127,122920,122920,448,448,1024,0.07203125000000002,0.02612338587641716,0.029030241072177887,-0.00018944195471704006,0.21992702409625053,0.03916378156282008,0.0009057673451025039,0.002685546875,0.5505385862195067,81,0,0,0.455078125,0.0478515625,0.453125,0.0439453125,0.0,0.0
128,123193,123193,450,450,273,0.35996336996337003,0.5169626474380493,-0.40819525718688965,0.01000643614679575,0.6253617256879807,0.11325532803311944,-0.0013866119428485035,0.0,0.4502504950480155,99,0,0,0.2673992673992674,0.21611721611721613,0.2893772893772894,0.2087912087912088,0.014652014652014652,0.003663003663003663
129,124217,124217,453,453,1024,0.16670898437500004,0.14446547627449036,0.04367239773273468,-0.001140204956755042,0.3015155903995037,0.052781621692702174,-0.00011952879867749289,0.00341796875,0.5503803114002148,178,0,0,0.41796875,0.080078125,0.4052734375,0.095703125,0.0009765625,0.0
130,125241,125241,456,456,1024,0.12417968750000002,0.037117354571819305,0.04819111526012421,-0.0012547766091302037,0.17890057992190123,0.09017274435609579,0.0019558171115932055,0.01171875,0.6520292391267669,134,0,0,0.42578125,0.0703125,0.4384765625,0.064453125,0.0,0.0009765625
131,126265,126265,460,460,1024,0.16670898437500004,0.18889102339744568,0.049237336963415146,-0.0006809107726439834,0.3137308210134506,0.05112865846604109,0.0003761352563742548,0.00146484375,0.5415302323269677,177,0,0,0.40625,0.09765625,0.3935546875,0.1015625,0.0009765625,0.0
132,127289,127289,463,463,1024,0.14610351562500004,0.035998567938804626,-0.06059403344988823,-0.0008295386796817183,0.27219358272850513,0.10242001200094819,-0.0004741992161143571,0.00439453125,0.4995637717375998,157,0,0,0.408203125,0.080078125,0.4306640625,0.078125,0.0029296875,0.0
133,128313,128313,467,467,1024,0.18658203125000006,0.35966625809669495,0.155227929353714,-0.001017811126075685,0.28144932445138693,0.07801908138208091,0.0011181645677424967,0.01123046875,0.5979072273178228,197,0,0,0.4130859375,0.0927734375,0.380859375,0.1103515625,0.001953125,0.0009765625
134,129337,129337,470,470,1024,0.12759765625000002,0.08715097606182098,-0.05220258980989456,-0.0003413817612454295,0.1629199143499136,0.056915736524388194,4.53251414000988e-05,0.00244140625,0.5657955783747413,138,0,0,0.4267578125,0.08203125,0.4267578125,0.0625,0.001953125,0.0
135,130361,130361,474,474,1024,0.15508789062500006,0.20068886876106262,0.10417218506336212,-0.0007958619389683008,0.2352769998833537,0.10204818192869425,-0.0005035100621171296,0.003173828125,0.6595086101358099,165,0,0,0.4228515625,0.0966796875,0.388671875,0.083984375,0.0068359375,0.0009765625
136,130715,130715,475,475,354,0.086045197740113,-0.058533765375614166,-0.09940097481012344,-0.007709235185757279,0.15510310139507055,0.050759995356202126,0.0008480528049403802,0.0017637914279475808,0.3970209044919707,33,0,0,0.4406779661016949,0.05367231638418079,0.4350282485875706,0.07062146892655367,0.0,0.0
137,131739,131739,477,477,1024,0.11202148437500004,-0.007028598338365555,-0.05900762975215912,-0.00048532732762396336,0.1788620389997959,0.07145619532093406,0.001021216157823801,0.003662109375,0.5442867035360737,123,0,0,0.4345703125,0.048828125,0.43359375,0.08203125,0.0009765625,0.0
138,132763,132763,480,480,1024,0.11705078125000003,0.1581113040447235,0.2099711000919342,-0.0007526426343247294,0.24982144311070442,0.04992726817727089,0.00017266584109165706,0.0009765625,0.6257179048588003,127,0,0,0.44140625,0.0595703125,0.41796875,0.076171875,0.00390625,0.0009765625
139,133787,133787,482,482,1024,0.08140625000000001,0.013693280518054962,-0.031078925356268883,-0.001254647329915315,0.12736336328089237,0.06496537919156253,0.0008826557386782952,0.001953125,0.6488068782101997,92,0,0,0.4384765625,0.05859375,0.44921875,0.0458984375,0.0078125,0.0
140,134811,134811,486,486,1024,0.148544921875,0.20988312363624573,0.0010514156892895699,-0.0010751276277005672,0.20730728190392256,0.05947746918536723,0.0010925112510449253,0.00244140625,0.6221671524781438,158,0,0,0.4296875,0.08203125,0.3994140625,0.08203125,0.0048828125,0.001953125
141,135835,135835,489,489,1024,0.11680664062500004,0.07542580366134644,0.013843290507793427,-0.0007604804122820497,0.15383480302989483,0.04447699268348515,7.959030335769057e-05,0.004150390625,0.6833432574319573,126,0,0,0.4345703125,0.05859375,0.421875,0.0791015625,0.0029296875,0.0029296875
142,136859,136859,491,491,1024,0.10743164062500002,0.14125338196754456,0.06930918991565704,-0.001340551010798663,0.26897084061056376,0.0488615941721946,0.0009672034939285368,0.0048828125,0.5951207978005264,118,0,0,0.443359375,0.0546875,0.4296875,0.068359375,0.0029296875,0.0009765625
143,137883,137883,494,494,1024,0.12061523437500002,0.03651731088757515,-0.19001439213752747,-0.0006340491818264127,0.21479349303990602,0.06227129721082747,-9.157831664197147e-05,0.00390625,0.37679405419562073,131,0,0,0.4384765625,0.0654296875,0.40625,0.0849609375,0.0048828125,0.0
144,138907,138907,499,499,1024,0.19590820312500007,0.33385026454925537,0.1392742097377777,-0.0003987677046097815,0.34576670452952385,0.07367489766329527,0.0015264897301676683,0.005615234375,0.5872422482116211,206,0,0,0.376953125,0.109375,0.37890625,0.1318359375,0.0029296875,0.0
145,139292,139292,500,500,385,0.07051948051948054,0.005704433657228947,-0.014604441821575165,-0.016214534640312195,0.09308080468326807,0.01899745990522206,3.405066934192291e-05,0.0,0.5898077232387426,30,0,0,0.45454545454545453,0.04935064935064935,0.45714285714285713,0.03896103896103896,0.0,0.0
146,140316,140316,502,502,1024,0.12666992187500004,0.11856834590435028,-0.10741342604160309,-0.0016623701667413116,0.12352622393518686,0.06502083875238895,7.312831439776346e-05,0.0107421875,0.6467606058886222,138,0,0,0.41796875,0.0703125,0.4365234375,0.07421875,0.0009765625,0.0
147,141340,141340,505,505,1024,0.10176757812500001,0.2300422340631485,0.11343362927436829,-0.001045692479237914,0.16963060339912772,0.043594305170699954,9.409990889253095e-05,0.002685546875,0.6521565029558655,112,0,0,0.4384765625,0.04296875,0.4453125,0.0625,0.0107421875,0.0
148,142364,142364,508,508,1024,0.14883789062500005,0.04885450378060341,-0.30048874020576477,-0.00012845851597376168,0.40441629104316235,0.10544048203155398,0.00019093340233666822,0.0009765625,0.28510413613558383,160,0,0,0.4150390625,0.0634765625,0.4033203125,0.1044921875,0.0126953125,0.0009765625
149,143388,143388,510,510,1024,0.07095703125000002,-0.07318075001239777,0.0644192099571228,-0.0012054754188284278,0.16342984698712826,0.03270947583951056,1.891193096525967e-05,0.005126953125,0.5675819989809264,81,0,0,0.4677734375,0.0302734375,0.4580078125,0.0419921875,0.001953125,0.0
150,144412,144412,513,513,1024,0.110751953125,0.047817349433898926,0.10926089435815811,-0.0008283586939796805,0.2462325831875205,0.06405169446952641,0.0009302842518081889,0.0029296875,0.5378252053252135,121,0,0,0.443359375,0.056640625,0.4326171875,0.060546875,0.0068359375,0.0
151,145436,145436,515,515,1024,0.08570312500000002,-0.04348389059305191,-0.034563563764095306,-0.0009077154390979558,0.15087580168619752,0.04568587010726333,0.0010608766169752926,0.0087890625,0.5076483612788432,96,0,0,0.451171875,0.0546875,0.443359375,0.05078125,0.0,0.0
152,146460,146460,519,519,1024,0.16880859375,0.34222450852394104,0.2210794985294342,-0.0004229536862112582,0.30823242384940386,0.05433757230639458,-0.0004860109474975616,0.0029296875,0.5980665551000073,179,0,0,0.4052734375,0.1083984375,0.396484375,0.0830078125,0.005859375,0.0009765625
153,147484,147484,521,521,1024,0.08960937500000002,0.05909085273742676,-0.05099740996956825,-0.0015100124874152243,0.15618103742599487,0.04586672596633434,0.0017983326833928004,0.00537109375,0.5767260141838941,100,0,0,0.4521484375,0.03125,0.4541015625,0.0625,0.0,0.0
154,148508,148508,524,524,1024,0.12774414062500006,0.10983148217201233,-0.07147615402936935,-0.0009848648915067315,0.1841307282447815,0.045320785604417324,0.0007325549377128482,0.003173828125,0.5274647331824149,138,0,0,0.4169921875,0.08203125,0.4169921875,0.078125,0.0048828125,0.0009765625
155,148533,148533,525,525,25,0.31,0.7430634498596191,0.5510175824165344,-1.1849999578039672e-05,0.85776486992836,0.020120469387620687,-2.7241706902714213e-05,0.0,0.500297577132723,7,0,0,0.56,0.08,0.08,0.28,0.0,0.0
156,149557,149557,528,528,1024,0.17847656250000005,0.36454617977142334,0.18886341154575348,-0.000921131984796375,0.42660760693252087,0.061432973481714725,-0.00013683855650015175,0.004638671875,0.5444697324895362,190,0,0,0.4033203125,0.080078125,0.4052734375,0.1044921875,0.005859375,0.0009765625
157,150581,150581,531,531,1024,0.05918945312500001,-0.04881677031517029,-0.033441536128520966,-0.0004763808101415634,0.14392571710050106,0.04133310180623084,-0.0004557755310088396,0.003662109375,0.5145749530597243,68,0,0,0.474609375,0.03515625,0.4541015625,0.033203125,0.0029296875,0.0
158,151605,151605,534,534,1024,0.16470703125000005,0.10271993279457092,-0.10874933749437332,-0.0011555826058611274,0.3491970915347338,0.0412382276263088,0.0016371078527299687,0.004150390625,0.4171137557454194,176,0,0,0.396484375,0.0888671875,0.412109375,0.1005859375,0.001953125,0.0
159,152629,152629,537,537,1024,0.10118164062500003,0.16267526149749756,0.19945266842842102,-0.0005788349662907422,0.2708110846579075,0.07262717862613499,0.00031601940281689167,0.00390625,0.6139774212361814,111,0,0,0.421875,0.0634765625,0.4443359375,0.060546875,0.0087890625,0.0009765625
160,153653,153653,541,541,1024,0.18814453125000008,0.2625998854637146,-0.1328841596841812,-0.0003180552739650011,0.26311221811920404,0.04937271820381284,-0.00021475899848155677,0.0009765625,0.5151311030773127,199,0,0,0.3916015625,0.103515625,0.396484375,0.1064453125,0.001953125,0.0
161,154677,154677,544,544,1024,0.11485351562500004,0.173370361328125,0.03431869298219681,-0.0006297786021605134,0.18787438794970512,0.04349924949929118,0.0006777883390896022,0.001708984375,0.6336839285593372,125,0,0,0.4306640625,0.0654296875,0.4306640625,0.0703125,0.0029296875,0.0
162,155701,155701,549,549,1024,0.23594726562500007,0.3695072829723358,-0.022482452914118767,-0.0017863078392110765,0.43015983514487743,0.0706045685801655,0.002900925075664418,0.006103515625,0.5550641832127543,247,0,0,0.361328125,0.1064453125,0.390625,0.138671875,0.0029296875,0.0
163,155901,155901,550,550,200,0.020000000000000004,-0.1918158382177353,0.031047701835632324,-0.0016267222305761386,0.04222468473017216,0.03754701465368271,0.0005339960940182742,0.0,0.7633586473780956,5,0,0,0.485,0.04,0.475,0.0,0.0,0.0
164,156925,156925,553,553,1024,0.13521484375000004,0.10371861606836319,-0.03820104897022247,-0.00046792178181931376,0.14172070007771254,0.047586687142029405,0.0008034974998736288,0.004150390625,0.6384433232219091,146,0,0,0.435546875,0.0517578125,0.4169921875,0.08984375,0.005859375,0.0
165,157949,157949,556,556,1024,0.13482421875,0.16825976967811584,0.11108015477657318,-0.0002192858955822885,0.2687086705118418,0.054304450983181596,-0.00031690814648754895,0.000732421875,0.6447259982235667,145,0,0,0.421875,0.0703125,0.404296875,0.09375,0.0078125,0.001953125
166,158973,158973,559,559,1024,0.09244140625000002,-0.0228646881878376,-0.0017074216157197952,-0.0011575755779631436,0.15894801914691925,0.1170411049388349,0.0004819330424652435,0.0048828125,0.6122083832476574,103,0,0,0.423828125,0.0673828125,0.43359375,0.0537109375,0.021484375,0.0
167,159997,159997,561,561,1024,0.11089843750000003,0.06419050693511963,0.019331341609358788,-0.00198433396872133,0.14801178965717554,0.03869317565113306,0.0005058889000792988,0.004638671875,0.6689712977389561,122,0,0,0.43359375,0.0712890625,0.4296875,0.0615234375,0.00390625,0.0
168,161021,161021,564,564,1024,0.12759765625000002,0.16091902554035187,0.1198321282863617,-0.0003397595719434321,0.32190855126827955,0.04337736940942705,0.000356515112798661,0.001708984375,0.5787129351674947,138,0,0,0.4150390625,0.0771484375,0.4345703125,0.0712890625,0.001953125,0.0
169,162045,162045,567,567,1024,0.07735351562500001,-0.06898343563079834,0.05561811476945877,-0.0007501386571675539,0.11949088331311941,0.0794292981736362,0.0009710389349493198,0.0068359375,0.6228899641183279,87,0,0,0.4443359375,0.0380859375,0.44140625,0.056640625,0.0185546875,0.0009765625
170,163069,163069,569,569,1024,0.07481445312500001,-0.05459306389093399,-0.05393528193235397,-0.0008336688624694943,0.11141657084226608,0.04534608533140272,0.0009550267131999135,0.00537109375,0.5598031922050796,85,0,0,0.4658203125,0.037109375,0.4443359375,0.0498046875,0.0029296875,0.0
171,164093,164093,572,572,1024,0.11226562500000004,0.19784827530384064,0.13082101941108704,-0.0001990786986425519,0.2596847862005234,0.05929616512730718,-0.0002349848782614572,0.0,0.596949127013348,122,0,0,0.4326171875,0.0517578125,0.43359375,0.0771484375,0.00390625,0.0009765625
172,164890,164890,575,575,797,0.11590966122961108,0.18501585721969604,-0.00764272129163146,-0.00314501317916438,0.22933514416217804,0.022707264637574553,0.0005735093426437743,0.001220703125,0.6405441760434365,97,0,0,0.4491844416562108,0.07026348808030113,0.4203262233375157,0.05771643663739021,0.0012547051442910915,0.0012547051442910915
173,165914,165914,577,577,1024,0.12295898437500004,0.023066435009241104,-0.23941810429096222,-0.0005242281476967037,0.23095566406846046,0.04373492440208793,0.00013557967031374574,0.00439453125,0.30946348813851865,134,0,0,0.435546875,0.0712890625,0.41796875,0.0712890625,0.0029296875,0.0009765625
174,166938,166938,582,582,1024,0.19693359375000002,0.384774386882782,0.25089940428733826,-5.3094932809472084e-05,0.40660644322633743,0.07784425304271281,-8.553199586458504e-05,0.0,0.5621893909606199,207,0,0,0.38671875,0.1005859375,0.373046875,0.130859375,0.0078125,0.0009765625
175,167962,167962,584,584,1024,0.116708984375,0.2622949481010437,0.0034723319113254547,-0.0003772038035094738,0.21368419378995895,0.036253315629437566,0.00026227922353427857,0.001708984375,0.6255483052084756,128,0,0,0.42578125,0.0595703125,0.4423828125,0.0673828125,0.0048828125,0.0
176,168986,168986,587,587,1024,0.11041015625000002,0.07200675457715988,-0.15350227057933807,-0.0003756271908059716,0.23007379937916994,0.047595737501978874,7.843971252441406e-05,0.00048828125,0.4737311515740016,120,0,0,0.4404296875,0.060546875,0.435546875,0.0625,0.0,0.0009765625
177,170010,170010,590,590,1024,0.14063476562500005,0.11543795466423035,-0.012519899755716324,-0.001315074972808361,0.2755444310605526,0.05192918935790658,0.002128192594682332,0.004150390625,0.5651973025056618,151,0,0,0.423828125,0.068359375,0.416015625,0.087890625,0.0029296875,0.0009765625
178,171034,171034,593,593,1024,0.11382812500000003,0.16429507732391357,0.12882250547409058,-0.0004584443522617221,0.2776653356850147,0.038025148678570986,0.0010732846421888098,0.004150390625,0.5877808828241933,124,0,0,0.4384765625,0.0673828125,0.4287109375,0.0615234375,0.00390625,0.0
179,172058,172058,595,595,1024,0.071787109375,-0.05515385791659355,-0.01659272611141205,-0.0014976331149227917,0.14908507745712996,0.041953749721869826,0.0038652007933706045,0.009033203125,0.6559937270006331,82,0,0,0.462890625,0.0361328125,0.4482421875,0.0478515625,0.0048828125,0.0
180,173082,173082,598,598,1024,0.09820312500000003,-0.005166038870811462,-0.05793963372707367,-0.00018489244394004345,0.18103945814073086,0.03287211561109871,0.00012011364742647856,0.00146484375,0.41825130445137715,108,0,0,0.4306640625,0.0546875,0.4453125,0.0654296875,0.00390625,0.0
181,173252,173252,600,600,170,0.301764705882353,1.0345556735992432,0.6725378632545471,-0.00012092695901899653,0.9387791603803635,0.032082751393318176,-0.00016966330849219058,0.0,0.5939603369888463,51,0,0,0.34705882352941175,0.11176470588235295,0.34705882352941175,0.19411764705882353,0.0,0.0
182,174276,174276,604,604,1024,0.23013671875000005,0.6087945699691772,0.29725921154022217,-0.0010439831239636987,0.3800307400524616,0.05948782223276794,0.000583766886848025,0.005859375,0.5703332878539353,242,0,0,0.380859375,0.1162109375,0.3671875,0.1337890625,0.001953125,0.0
183,175300,175300,607,607,1024,0.11089843750000002,0.15327022969722748,-0.14095056056976318,-0.00042209221282973886,0.16583941411226988,0.03924025024753064,-0.00017002582899294794,0.003173828125,0.6150580883011605,121,0,0,0.4384765625,0.060546875,0.4423828125,0.0546875,0.00390625,0.0
184,176324,176324,613,613,1024,0.24185546875000005,0.5061389803886414,-0.030776765197515488,0.00016685284208506346,0.31145283952355385,0.04261427605524659,3.425214526942e-05,0.000244140625,0.6005901673945326,252,0,0,0.349609375,0.1171875,0.396484375,0.134765625,0.001953125,0.0
185,177348,177348,616,616,1024,0.14302734375000004,0.31271034479141235,0.03002787008881569,-0.00026650994550436735,0.18912454042583704,0.03264469746500254,5.897774826735258e-06,0.001708984375,0.7109866288745167,154,0,0,0.4443359375,0.078125,0.4013671875,0.0703125,0.005859375,0.0
186,178372,178372,620,620,1024,0.16753906250000003,0.13466888666152954,-0.22024688124656677,-8.935120422393084e-05,0.4137811455875635,0.082305490039289,5.17810694873333e-05,0.001220703125,0.35731326382566675,178,0,0,0.3935546875,0.08984375,0.4072265625,0.10546875,0.00390625,0.0
187,179396,179396,623,623,1024,0.13780273437500004,0.19348184764385223,0.12619516253471375,-0.0007576907519251108,0.22836816869676113,0.04926314181648195,0.001059412315953523,0.004638671875,0.6499899132249978,149,0,0,0.42578125,0.064453125,0.412109375,0.0849609375,0.0126953125,0.0
188,179894,179894,625,625,498,0.0992369477911647,0.08892976492643356,0.07334116846323013,-0.0020051089813932776,0.15525107830762863,0.04617747897282243,-0.0005131132138558314,0.002009620307944715,0.6923485959821798,52,0,0,0.44176706827309237,0.07228915662650602,0.4397590361445783,0.04417670682730924,0.0,0.002008032128514056
189,180918,180918,629,629,1024,0.24087890625000008,0.44244512915611267,-0.1108713299036026,-0.0007365864585153759,0.33280068822205067,0.06011778209358454,-0.0010038006876129657,0.00830078125,0.6040503735722454,253,0,0,0.3642578125,0.150390625,0.36328125,0.1201171875,0.001953125,0.0
190,181942,181942,632,632,1024,0.13062500000000005,0.08430936932563782,-0.08416672050952911,-0.00023461965611204505,0.2354119075462222,0.03208576573524624,0.00046819463750580326,0.00146484375,0.5228811965525103,141,0,0,0.4013671875,0.080078125,0.4287109375,0.08984375,0.0,0.0
191,182966,182966,635,635,1024,0.11392578125000002,0.19309639930725098,0.1949007511138916,7.654947694391012e-05,0.28925992362201214,0.030250417301431298,0.00021117113647051156,0.00048828125,0.5915018153875644,124,0,0,0.4482421875,0.0556640625,0.4248046875,0.0693359375,0.001953125,0.0
