update,total_steps,optimized_steps,training_round,stage_training_round,rollout_size,reward_mean,return_mean,advantage_mean,policy_loss,value_loss,entropy,approximate_kl,clip_fraction,explained_variance,entropy_coefficient,coins,crates,self_kills,action_up,action_right,action_down,action_left,action_wait,action_bomb
68,66443,66443,264,264,1024,0.23887695312500004,0.14376702904701233,-0.18840792775154114,-0.0015380933182314038,0.4844775218516588,0.41995939053595066,-0.00012668408453464508,0.00146484375,0.5844105153466939,0.02,252,0,0,0.3408203125,0.130859375,0.3291015625,0.15234375,0.0458984375,0.0009765625
69,67467,67467,267,267,1024,0.14156250000000004,-0.2897273004055023,-0.037814024835824966,-0.001458717044442892,0.40573749877512455,0.4857640899717808,-0.0005773695593234152,0.0009765625,0.5770520357210432,0.02,153,0,0,0.39453125,0.0927734375,0.3798828125,0.1103515625,0.021484375,0.0009765625
70,68491,68491,273,273,1024,0.2784765625000001,0.3410974144935608,0.1830373853445053,-0.0023297236766666174,0.7473912201821804,0.36101819574832916,0.001872060980531387,0.002685546875,0.4765101151267014,0.02,290,0,0,0.302734375,0.1650390625,0.3115234375,0.166015625,0.048828125,0.005859375
71,68699,68699,275,275,208,0.31620192307692313,0.29954370856285095,-0.1802317500114441,4.991315979796518e-05,0.6371849328279495,0.2761373445391655,0.0004306188403950806,0.0,0.532499475610196,0.02,66,0,0,0.2644230769230769,0.15384615384615385,0.33653846153846156,0.23076923076923078,0.014423076923076924,0.0
72,69723,69723,281,281,1024,0.33868164062500006,0.532600462436676,0.14441102743148804,-0.001386112126056105,0.6398294381797314,0.261258433572948,0.0013229565520305187,0.010986328125,0.5036737017005604,0.02,352,0,0,0.279296875,0.2001953125,0.2783203125,0.2236328125,0.0185546875,0.0
73,70747,70747,287,287,1024,0.255771484375,0.25181785225868225,0.04071903973817825,-0.0004182400007266551,0.48581402003765106,0.30927549675107,0.001441672291548457,0.014404296875,0.5948384180360826,0.02,268,0,0,0.3232421875,0.1728515625,0.310546875,0.1484375,0.0439453125,0.0009765625
74,71771,71771,291,291,1024,0.21929687500000006,0.18833480775356293,0.1356062889099121,-0.0033271333668380976,0.49987371638417244,0.3773229047656059,0.01363418008259032,0.09765625,0.6355765351028488,0.02,232,0,0,0.3515625,0.1328125,0.33984375,0.15234375,0.0234375,0.0
75,72795,72795,295,295,1024,0.18018554687500007,-0.08755363523960114,-0.19090692698955536,-0.0022160341031849384,0.45311584137380123,0.3718761671334505,0.003939342335797846,0.04296875,0.5602439480130745,0.02,192,0,0,0.373046875,0.11328125,0.3466796875,0.1220703125,0.0419921875,0.0029296875
76,73819,73819,299,299,1024,0.19952148437500006,0.23560526967048645,0.25142550468444824,-0.0008938756363932043,0.44067644514143467,0.3599886130541563,0.00113122468610527,0.0,0.6800949957447638,0.02,212,0,0,0.359375,0.1123046875,0.345703125,0.13671875,0.0439453125,0.001953125
77,74021,74021,300,300,202,-0.007277227722772276,-0.48807331919670105,0.07631321996450424,-0.0014650507541638103,0.09101330861449242,0.6097987294197083,0.001088209402626994,0.0,-0.00568875015007797,0.02,0,0,0,0.47029702970297027,0.0,0.48514851485148514,0.0,0.04455445544554455,0.0
78,75045,75045,304,304,1024,0.23829101562500005,0.17844900488853455,-0.22339069843292236,-0.0006462694436777383,0.5399181172251701,0.3425352144986391,0.001864775942522101,0.0078125,0.6244816659912129,0.02,253,0,0,0.31640625,0.1484375,0.328125,0.1533203125,0.0537109375,0.0
79,76069,76069,309,309,1024,0.21949218750000005,0.1810150146484375,0.07131093740463257,-0.0007115849293768406,0.4053746145218611,0.3311874233186245,-0.0001366176365991123,0.000732421875,0.5966581086406416,0.02,231,0,0,0.3466796875,0.10546875,0.3837890625,0.134765625,0.02734375,0.001953125
80,77093,77093,314,314,1024,0.2601660156250001,0.45313090085983276,0.1944790780544281,-0.0011582920560613275,0.47273108549416065,0.3036850430071354,0.0025658155136625282,0.0166015625,0.6297806337073413,0.02,274,0,0,0.3203125,0.13671875,0.3251953125,0.16015625,0.0556640625,0.001953125
81,78117,78117,319,319,1024,0.23467773437500006,0.22099590301513672,-0.08260469138622284,-0.0019446912920102477,0.4627791568636894,0.35862699896097183,0.001746160924085416,0.02099609375,0.6080759597310952,0.02,247,0,0,0.3466796875,0.12109375,0.33984375,0.1640625,0.0283203125,0.0
82,79141,79141,324,324,1024,0.23306640625000005,0.3188593089580536,0.09424015879631042,-0.0024690484860911965,0.435552891343832,0.2882117833942175,0.004180201023700647,0.02490234375,0.6332876062158496,0.02,246,0,0,0.330078125,0.115234375,0.3740234375,0.1396484375,0.041015625,0.0
83,79362,79362,325,325,221,-0.007058823529411764,-0.4718427062034607,0.13022111356258392,-0.0008581531744129567,0.08255677483975887,0.46127480268478394,0.00013799284162269165,0.0,-0.04467493282438473,0.02,0,0,0,0.4796380090497738,0.00904977375565611,0.47058823529411764,0.00904977375565611,0.03167420814479638,0.0
